id,name,iso3,geometry,lat,lon,export,import,trans,throughput
port751,Mitsiwa Harbor_Eritrea,ERI,POINT (39.46163975758146 15.59947971686772),15.59947971686772,39.46163975758146,658078329.1577458,313475297.15898716,1336651.2646664914,972890277.5813994
port1042,Puerto De Haina_Dominican Republic,DOM,POINT (-70.02213411977235 18.41384253125339),18.41384253125339,-70.02213411977235,655111804.4287126,2987524974.574624,309618398.1007263,3952255177.104063
port1332,Tuxpan_Mexico,MEX,POINT (-97.3334154413632 20.95612428198529),20.95612428198529,-97.3334154413632,651918330.2033931,1237463201.9128938,0.0,1889381532.1162868
port202,Cagatan De Oro_Philippines,PHL,POINT (124.7083012728582 8.486794082629675),8.486794082629675,124.70830127285822,649101568.7347748,2612250196.319554,63640584.6460935,3324992349.7004223
port1016,Poti_Georgia,GEO,POINT (41.6571088498605 42.15927034878039),42.15927034878039,41.6571088498605,646006290.402412,716412049.1670732,47993949.38089054,1410412288.9503758
port750,Misratah_Libya,LBY,POINT (15.21512828327378 32.34398378844146),32.343983788441456,15.215128283273781,644039555.9941634,2888424558.3368487,26582724.35509525,3559046838.6861076
port1162,Sao Sebastiao_Brazil,BRA,POINT (-45.40625028976496 -23.80249769832562),-23.80249769832562,-45.40625028976496,643000128.3437179,1317412541.9349928,665499728.3833604,2625912398.662071
port1422,Zarate_Argentina,ARG,POINT (-59.10228422126377 -34.03111542456335),-34.031115424563346,-59.102284221263766,635987039.7757351,307299382.4608438,178555220.3054781,1121841642.542057
port1339,Umea Hamn_Sweden,SWE,POINT (20.33709392518778 63.69509073802092),63.695090738020916,20.33709392518778,635596627.2288635,141086911.40492237,2986519.8312808294,779670058.4650667
port1224,Stagen_Indonesia,IDN,POINT (116.1224426456389 -3.279758293941303),-3.2797582939413035,116.12244264563893,635545779.0784218,675930643.3124547,301719569.82498366,1613195992.2158601
port328,Esbjerg_Denmark,DNK,POINT (8.46705790148358 55.46312208377105),55.46312208377105,8.46705790148358,633719594.4570874,543911706.9804145,72613583.59622389,1250244885.0337257
port553,Kavieng Harbor_Papua New Guinea,PNG,POINT (150.7887673537413 -2.587475462392643),-2.587475462392643,150.7887673537413,632481617.843898,245670819.47537756,6000.749955153837,878158438.0692308
port817,Newport_United Kingdom,GBR,POINT (-2.978991428528189 51.56168471668051),51.56168471668051,-2.978991428528189,631849104.4317721,260287669.44381028,684178.1268569538,892820952.0024394
port1140,San Diego_U.S.A.,USA,POINT (-117.1471771542505 32.68538624504669),32.68538624504669,-117.14717715425051,629780121.4313322,4891012162.500997,303592536.4467478,5824384820.379077
port890,Payra_Bangladesh,BGD,POINT (90.30570116684778 21.99789332753333),21.99789332753333,90.30570116684778,629463002.009615,0.0,0.0,629463002.009615
port268,Cuxhaven_Germany,DEU,POINT (8.721034287904514 53.85279364100689),53.85279364100689,8.721034287904514,629216947.6358023,241063615.42978078,67708674.62805696,937989237.69364
port1380,Wallaroo_Australia,AUS,POINT (137.6195830410805 -33.93007089811888),-33.930070898118885,137.61958304108052,627876119.3108099,0.0,0.0,627876119.3108099
port1322,Trondheim_Norway,NOR,POINT (10.38391213101893 63.43889992853516),63.43889992853516,10.383912131018926,627083327.9081528,300024385.05458695,7544013.105667718,934651726.0684074
port110,Banghazi_Libya,LBY,POINT (20.04737391653894 32.11152540378446),32.111525403784455,20.04737391653894,624234378.4714603,1284755386.8315425,86982012.13436753,1995971777.4373703
port1008,Porto Di Palermo_Italy,ITA,POINT (13.36777406226244 38.13021039571819),38.130210395718194,13.367774062262445,623263324.2921544,1238458770.0353172,3147454.250868909,1864869548.5783405
port340,Faradofay_Madagascar,MDG,POINT (46.96379773414274 -25.06680990930554),-25.066809909305544,46.963797734142744,620317610.2756765,72200273.52055222,185588.150645285,692703471.9468739
port989,Port of Spain_Trinidad and Tobago,TTO,POINT (-61.52018429484701 10.6527343920478),10.652734392047805,-61.520184294847006,618826538.1814972,2101471308.2325711,5273344032.49781,7993641878.911879
port1230,Stora Jatterson_Sweden,SWE,POINT (16.54645435151159 57.09271571263146),57.09271571263146,16.54645435151159,617967673.9798628,375635409.4110967,0.0,993603083.3909595
port117,Barbor's Point_U.S.A.,USA,POINT (-158.1040287394023 21.31051970424926),21.310519704249263,-158.10402873940228,616591349.2010118,5817952005.0746355,880062581.40406,7314605935.679708
port636,Lautoka Harbor_Fiji,FJI,POINT (177.4412091571749 -17.60674719420241),-17.606747194202406,177.44120915717494,615116089.9128742,733179792.7112569,58701980.394807294,1406997863.0189385
port1089,Ras Al-Khair_Saudi Arabia,SAU,POINT (49.18719287921109 27.54005494173486),27.54005494173486,49.18719287921109,606136822.8035958,453009857.8495566,232531.64395507387,1059379212.2971076
port105,Bamdar-E Pars Terminal_Iran,IRN,POINT (52.51242997929695 27.56361956145379),27.56361956145379,52.51242997929695,605249399.488293,176590112.92114106,6029635.168871345,787869147.5783055
port1127,Sakai Ko_Japan,JPN,POINT (133.2326171560004 35.53273365065391),35.53273365065391,133.23261715600043,603385201.4511737,2402458001.6942616,221004919.12590823,3226848122.2713437
port1050,Puerto Madryn_Argentina,ARG,POINT (-65.04440496952869 -42.72883465596537),-42.72883465596537,-65.04440496952869,602952196.4312463,190728348.50914934,544111.0254112816,794224655.9658068
port1106,Road Harbor_British Virgin Islands,VGB,POINT (-64.60402002131433 18.42260522942446),18.422605229424455,-64.60402002131433,602619302.2640091,1226698328.526804,434456.8698471828,1829752087.6606603
port709,Marmagao_India,IND,POINT (73.801531017153 15.40731886675244),15.407318866752435,73.801531017153,597956873.4441737,4569799374.629163,358.0753754740691,5167756606.148712
port909,Pitea_Sweden,SWE,POINT (21.56056744870213 65.25667411459688),65.25667411459688,21.560567448702127,597262972.4102811,231603155.30647534,41214092.361666754,870080220.0784231
port46,Amuay (Bahia De Amuay)_Venezuela,VEN,POINT (-70.20535531024714 11.74458593663339),11.744585936633392,-70.20535531024714,592944043.7543235,472341990.79507965,1027472884.7328564,2092758919.2822595
port424,Guangxi Beibu Gulf Port_China,CHN,POINT (109.5385337903262 21.51087873398354),21.510878733983542,109.53853379032624,588854427.8073204,1853165555.6836946,328074.08389903,2442348057.574914
port346,Finnart Oil Terminal_United Kingdom,GBR,POINT (-4.833893636339257 56.11383240283289),56.11383240283289,-4.833893636339257,588061087.061307,64129096.33651238,1705696.5388127076,653895879.936632
port290,Dhamara Port_India,IND,POINT (86.95950149569153 20.82773698376982),20.827736983769817,86.95950149569153,586129229.7115556,6349161970.5783,1545545.761951357,6936836746.051807
port994,Portland Harbour_United Kingdom,GBR,POINT (-2.437413367132345 50.57057977357005),50.57057977357005,-2.437413367132345,584499688.5942129,343960430.7224868,16194858.009414682,944654977.3261144
port1423,Zarzis_Tunisia,TUN,POINT (11.11418322383286 33.48197839110959),33.48197839110959,11.114183223832862,581075399.86117,35112534.54661474,1227.3395665968033,616189161.7473514
port128,Baubau_Indonesia,IDN,POINT (122.5843795923041 -5.486087461907852),-5.486087461907852,122.58437959230407,580361590.5695851,426874320.91460675,1159090802.0039988,2166326713.4881907
port1271,Tanjung Sekong_Indonesia,IDN,POINT (106.0153659136733 -5.905540925006663),-5.905540925006663,106.01536591367332,578679631.1927807,2138675447.6845858,59679950.03613826,2777035028.9135046
port886,Parepare_Indonesia,IDN,POINT (119.6260056886739 -4.002997065051546),-4.002997065051546,119.62600568867394,577845181.7524133,755721903.800649,0.0,1333567085.5530624
port228,Changzhou_China,CHN,POINT (119.9982753898753 31.97423130057432),31.97423130057432,119.9982753898753,577392524.5468655,3010299333.800982,2.017158263055837,3587691860.3650055
port677,Madre De Deus_Brazil,BRA,POINT (-38.62015065798118 -12.74806227272052),-12.748062272720517,-38.620150657981185,577229242.8792348,1139459460.3023376,173006820.5688758,1889695523.7504482
port715,Masan_South Korea,KOR,POINT (128.6454449711495 35.20010332405819),35.20010332405819,128.6454449711495,563572326.2245568,75020882.56706625,539394.8056129894,639132603.5972362
port842,Odense_Denmark,DNK,POINT (10.45879830068322 55.44129887161559),55.441298871615594,10.458798300683222,562226568.6239058,231156540.8604805,570048.5604882775,793953158.0448744
port1006,Porto Di Malamocco_Italy,ITA,POINT (12.32719834313631 45.33112971685408),45.33112971685408,12.32719834313631,551469121.0687613,4134679873.6402597,475567251.50683427,5161716246.215855
port327,Eregli_Turkey,TUR,POINT (31.41680907257692 41.26435668553631),41.264356685536306,31.416809072576925,550262259.3396024,919663035.3034135,2742441.7951899804,1472667736.438206
port499,Iquique_Chile,CHL,POINT (-70.15848484286388 -20.20600679379828),-20.206006793798284,-70.15848484286388,534209137.8509226,1736010578.013783,1434411201.678074,3704630917.5427794
port1049,Puerto La Cruz_Venezuela,VEN,POINT (-64.61485225289942 10.23081850200779),10.230818502007793,-64.61485225289942,533633962.2767246,1079413370.896454,103870598.60121341,1716917931.7743921
port563,Khorramshahr_Iran,IRN,POINT (48.15439964482785 30.44360333727208),30.443603337272084,48.154399644827855,531783166.5393703,488256743.4034796,17011245.79963291,1037051155.7424828
port82,Aveiro_Portugal,PRT,POINT (-8.719994045734829 40.62981430875655),40.62981430875655,-8.719994045734829,531177426.10070825,1094710428.5018497,287023253.6532083,1912911108.2557662
port1290,Thamshamm_Norway,NOR,POINT (9.85205261161355 63.31399095812237),63.31399095812237,9.85205261161355,524802040.1223289,721351363.3279321,141151196.69377488,1387304600.144036
port683,Majuro Atoll_Marshall Islands,MHL,POINT (171.3650739280546 7.084937245341115),7.0849372453411155,171.36507392805458,523847666.74973047,10327894177.735514,346523018.67416793,11198264863.159412
port227,Changshu_China,CHN,POINT (120.9642728662135 31.75778040904308),31.757780409043075,120.96427286621353,522634534.16722727,2404593928.4608493,66003969.35271753,2993232431.980794
port194,Burnie_Australia,AUS,POINT (145.9106378486703 -41.05338928770308),-41.053389287703084,145.91063784867032,521423215.0431118,235605712.79100847,51343184.578255184,808372112.4123755
port3,Aberdeen_United Kingdom,GBR,POINT (-2.076616767568748 57.13992911952595),57.139929119525945,-2.0766167675687477,521188790.25123036,1274094570.7915335,36482662.37713269,1831766023.4198964
port1068,Qalhat LNG Terminal_Oman,OMN,POINT (59.41585248918681 22.6519568379099),22.651956837909896,59.41585248918681,518382673.2701782,12477549.59058683,6145284.107797276,537005506.9685624
port367,Funchal_Portugal,PRT,POINT (-16.73220974404216 32.74157141504273),32.74157141504273,-16.732209744042162,509162953.2640512,1271243428.0057104,11940108.863438707,1792346490.1332002
port1044,Puerto De Pasajes_Spain,ESP,POINT (-1.908167738038357 43.31889410716621),43.31889410716621,-1.908167738038357,507164857.8022802,490709602.42183906,61046658.97372379,1058921119.197843
port344,Ferrol_Spain,ESP,POINT (-8.235886284332576 43.47534572248764),43.47534572248764,-8.235886284332576,505386979.97048426,1266601186.3048713,1424856721.7229538,3196844887.998309
port1302,Tocopilla_Chile,CHL,POINT (-70.21203911601285 -22.09465265480131),-22.09465265480131,-70.21203911601285,502146871.59109557,80875112.05874173,0.0,583021983.6498373
port1056,Puerto Princesa_Philippines,PHL,POINT (118.7327547579629 9.736639063772627),9.736639063772627,118.73275475796291,499628364.9597049,757877157.4883373,6799.461427954033,1257512321.90947
port676,Madang_Papua New Guinea,PNG,POINT (145.8016793105618 -5.208767408924039),-5.2087674089240386,145.8016793105618,497082051.632159,70030697.90813456,210771672.65186176,777884422.1921554
port143,Bellingham_U.S.A.,USA,POINT (-122.5002550133077 48.75638842190907),48.75638842190907,-122.50025501330771,489543684.717313,460239847.33234495,770535056.724436,1720318588.774094
port600,Kristiansand_Norway,NOR,POINT (8.000787388091188 58.14563334395711),58.14563334395711,8.000787388091188,487395434.41503567,571680790.5553384,194471096.3296769,1253547321.300051
port29,Alborg_Denmark,DNK,POINT (9.991278756609262 57.05441309328929),57.05441309328929,9.991278756609262,486995994.20360196,717809719.1142261,3959698.257473083,1208765411.5753012
port1319,Trincomalee Harbor_Sri Lanka,LKA,POINT (81.19880849509454 8.562149055635443),8.562149055635443,81.19880849509454,484444423.39893526,931696898.8355376,0.0,1416141322.2344728
port1,Abenra_Denmark,DNK,POINT (9.428136552151019 55.04254248414652),55.04254248414652,9.428136552151019,484302487.5159103,1355290278.0247285,1123461.5809229058,1840716227.1215618
port670,Lulea_Sweden,SWE,POINT (22.25011654236685 65.55560307046646),65.55560307046646,22.250116542366847,481268194.3172576,579463774.0787042,3067105.10957708,1063799073.5055388
port1093,Rayong TPI Terminal_Thailand,THA,POINT (101.3121055124815 12.6589028329992),12.6589028329992,101.31210551248154,479108482.15454286,583213219.648149,2066040.5170165468,1064387742.3197085
port997,Porto Alegre_Brazil,BRA,POINT (-51.21938045207535 -29.96645881012569),-29.96645881012569,-51.21938045207535,478213832.0750445,772311824.889115,0.0,1250525656.9641595
port448,Hamina_Finland,FIN,POINT (27.16309586706057 60.53317455656465),60.533174556564646,27.163095867060573,477441673.37354565,276687338.7318996,9764227.322725937,763893239.4281712
port1229,Stockton_U.S.A.,USA,POINT (-121.3108828515494 37.94796902742942),37.947969027429416,-121.31088285154942,469622122.4995159,2117136020.61736,199589.86573598435,2586957732.982612
port542,Karabiga_Turkey,TUR,POINT (27.17613452262349 40.43477315173524),40.434773151735236,27.17613452262349,468599849.1702905,780605715.5628604,535632.3755493104,1249741197.1087003
port1171,Savonia_Italy,ITA,POINT (8.493827275888453 44.31020779480535),44.31020779480535,8.493827275888453,467787233.5380782,1386356814.0186596,273422.11742647405,1854417469.6741643
port601,Kristiansund_Norway,NOR,POINT (7.756192250283567 63.10839135317957),63.10839135317957,7.756192250283567,467369499.1580727,567415499.3217725,234784673.05482996,1269569671.5346751
port115,Banzart_Tunisia,TUN,POINT (9.873087665943743 37.2599330125266),37.259933012526595,9.873087665943743,466341747.0117152,2489566125.4254694,2726636.553165895,2958634508.9903502
port887,Parnu_Estonia,EST,POINT (24.49398768469283 58.39560686130098),58.39560686130098,24.493987684692833,458865506.1787454,153080265.0655432,90378.94063804937,612036150.1849266
port1349,Valletta Harbors_Malta,MLT,POINT (14.49900138308741 35.87751281104051),35.87751281104051,14.49900138308741,456023551.1151736,472508734.118695,1124259494.7884817,2052791780.0223503
port856,Oran_Algeria,DZA,POINT (-0.638375153984365 35.71085450792544),35.71085450792544,-0.638375153984365,450080161.83346057,3900739755.092966,226427.78384948504,4351046344.710277
port893,Pelabuhan Tanjung Wangi_Indonesia,IDN,POINT (114.3975521975384 -8.141007883630204),-8.141007883630204,114.39755219753836,445892227.62106866,827219355.8983061,56152172.04445479,1329263755.5638297
port1324,Tsukumi Ko_Japan,JPN,POINT (131.8599519285944 33.08238662600264),33.082386626002645,131.85995192859437,444768891.7212781,324108308.8845492,49191.080647503964,768926391.6864748
port774,Muara Harbor_Brunei,BRN,POINT (115.0902845177976 5.011106351184957),5.011106351184957,115.09028451779761,444196072.5503718,775354122.1249592,26115409.288355,1245665603.9636862
port937,Port Bonython_Australia,AUS,POINT (137.769353816366 -32.98889339455295),-32.98889339455295,137.76935381636602,436621537.2804558,61949379.06756383,0.0,498570916.34801966
port147,Bergen_Norway,NOR,POINT (5.227007273111375 60.40161129699588),60.40161129699588,5.227007273111375,435212640.04816145,788280755.2425649,130177313.74933116,1353670709.0400577
port1333,Two Harbors_U.S.A.,USA,POINT (-91.39263596430041 47.20061114274494),47.20061114274494,-91.39263596430041,434401317.6398337,288329540.41703266,0.0,722730858.0568664
port531,Kalmar_Sweden,SWE,POINT (16.36932541955906 56.65789386038901),56.65789386038901,16.36932541955906,433531964.648454,432133196.10549396,3629526.7814268195,869294687.5353748
port874,Paldiski_Estonia,EST,POINT (24.06453296636015 59.34784056573292),59.347840565732916,24.064532966360154,433137421.7330822,473991908.07860005,27596100.237828624,934725430.0495108
port1392,Wewak Harbor_Papua New Guinea,PNG,POINT (143.6447384664765 -3.570755554137156),-3.570755554137156,143.64473846647647,431175179.50906664,276382162.7888177,6397779.088377345,713955121.3862617
port1010,Porto Pecem_Brazil,BRA,POINT (-38.80469227290102 -3.538117252993949),-3.538117252993949,-38.80469227290102,431020857.3539311,2052300483.0148008,6465711.436970131,2489787051.805702
port1320,Trois Rivieres_Canada,CAN,POINT (-72.553068243561 46.33296536607257),46.33296536607257,-72.553068243561,427432007.30312866,909084708.8446127,59694794.54970131,1396211510.6974425
port607,Kunda_Estonia,EST,POINT (26.54450790864558 59.52036316367936),59.520363163679356,26.544507908645585,425511098.76217836,55687223.93594802,98004.49199544807,481296327.1901218
port762,Monrovia_Liberia,LBR,POINT (-10.79402872995632 6.341981658699402),6.341981658699402,-10.794028729956317,415582385.68110394,1465411448.166541,3184088.2768671485,1884177922.1245122
port1361,Victoria_Seychelles,SYC,POINT (55.4622751304411 -4.622741734361303),-4.622741734361303,55.4622751304411,409572853.18433464,671271028.2887695,1867512405.4076881,2948356286.880792
port630,Lakselv_Norway,NOR,POINT (15.58687239956887 67.36277743899048),67.36277743899048,15.586872399568872,409022211.24990064,859597753.8083605,19394494.565315433,1288014459.6235766
port283,De Kastri_Russia,RUS,POINT (140.7782411010988 51.46889483341756),51.468894833417565,140.77824110109884,406484142.9126397,360842639.562628,0.0,767326782.4752676
port447,Hamilton_Canada,CAN,POINT (-79.81043225504946 43.27190232495254),43.27190232495254,-79.81043225504946,405935726.39606106,1153048433.470866,497538741.88536453,2056522901.7522917
port561,Khawr Fakkan_United Arab Emirates,ARE,POINT (56.36875483995494 25.35368858208254),25.353688582082544,56.36875483995494,404288020.0848961,9541244722.753998,305303446.4039554,10250836189.24285
port741,Milner Bay_Australia,AUS,POINT (136.4230735509143 -13.85877777472363),-13.858777774723633,136.4230735509143,401507022.12716013,13966106.19855177,0.0,415473128.3257119
port611,Kushiro Ko_Japan,JPN,POINT (144.351316983 42.99054095755271),42.99054095755271,144.35131698299998,400894329.76473475,1526434404.7972405,31408800.069130637,1958737534.631106
port656,Lobito_Angola,AGO,POINT (13.56555782656885 -12.34349429041626),-12.34349429041626,13.565557826568845,400163158.3348166,1948344755.7298658,3028324.44811924,2351536238.5128016
port271,Dahej_India,IND,POINT (72.57511465737426 21.70299816986304),21.70299816986304,72.57511465737426,400085714.8616559,18463001077.44368,24680231.11936169,18887767023.424698
port13,Ajman_United Arab Emirates,ARE,POINT (55.45367849360017 25.4197868374876),25.419786837487603,55.45367849360017,392996952.88516754,2628061897.4471717,28819175.708778407,3049878026.0411177
port1011,Porto Torres_Italy,ITA,POINT (8.359909225449508 40.83365380924654),40.83365380924654,8.359909225449508,392697519.4081609,1443977797.7140656,149583.58431656918,1836824900.706543
port449,Hammerfest_Norway,NOR,POINT (23.62907681937265 70.66196976756508),70.66196976756508,23.629076819372653,389007010.506179,155671119.30999213,42365503.96896074,587043633.7851319
port1183,Sete_France,FRA,POINT (3.727373722983198 43.41579620743968),43.415796207439676,3.7273737229831982,388951592.2577841,1215110474.7426825,9723312.052358255,1613785379.0528247
port515,Jakobstad_Finland,FIN,POINT (22.70384731749784 63.70701980015269),63.70701980015269,22.703847317497836,386869834.1163689,225794626.36861357,0.0,612664460.4849825
port1120,Sagunto_Spain,ESP,POINT (-0.2232720035022142 39.64480990546792),39.644809905467916,-0.2232720035022142,379980330.62006056,2334082245.778271,542698766.5363481,3256761342.93468
port697,Manta_Ecuador,ECU,POINT (-80.72399911958898 -0.9366199248996209),-0.9366199248996209,-80.72399911958898,366511015.0813175,542029582.5263966,931299.9844344958,909471897.5921487
port1249,Taganrog_Russia,RUS,POINT (38.95006857267374 47.20266132301744),47.20266132301744,38.950068572673736,366462079.56637335,28937785.87210065,27534054.883124128,422933920.3215981
port878,Palua_Venezuela,VEN,POINT (-62.70946005660704 8.347348578329001),8.347348578329001,-62.70946005660704,365779118.3750304,21538522.28055825,0.0,387317640.6555886
port116,Bar_Montenegro,MNE,POINT (19.08454827961692 42.0884991167346),42.0884991167346,19.08454827961692,365414279.17005765,621449368.452698,39492121.424598046,1026355769.0473537
port831,Nouakchott_Mauritania,MRT,POINT (-16.02559989974598 17.99243027391079),17.99243027391079,-16.025599899745977,363724834.7243675,290096208.7718553,4557.5424597964,653825601.0386826
port904,Phuket_Thailand,THA,POINT (98.4047509342796 7.823681371642373),7.8236813716423725,98.4047509342796,361941474.5859735,159700567.3992112,0.0,521642041.98518467
port301,Dover Harbor_United Kingdom,GBR,POINT (1.324304804157481 51.12045225982155),51.12045225982155,1.3243048041574812,361200090.7504835,652614272.9496583,41145442.4290479,1054959806.1291897
port1033,Puerto Castilla_Honduras,HND,POINT (-85.96831036714933 16.00713483208602),16.007134832086017,-85.96831036714933,360974263.8793976,18995826.085943155,6363631.8039337285,386333721.7692745
port1427,Zhapu_China,CHN,POINT (121.1568834958411 30.63688515039987),30.636885150399866,121.1568834958411,358684014.2466642,3541791000.033065,683445.2325956122,3901158459.5123243
port589,Komatsushima_Japan,JPN,POINT (134.6015753888314 34.04871278704137),34.04871278704137,134.60157538883144,355922048.2504902,534256560.63296443,218350585.85920936,1108529194.7426639
port324,Empire_U.S.A.,USA,POINT (-124.2592301364516 43.42715709377092),43.42715709377092,-124.25923013645156,354945634.68824434,10079164.326813938,0.0,365024799.0150583
port248,Clarkson_Canada,CAN,POINT (-79.61775485378543 43.49767819944188),43.49767819944188,-79.61775485378543,352721580.1932519,892800486.8398974,65642844.994708195,1311164912.0278575
port1013,Portovecchio Di Piombino_Italy,ITA,POINT (10.54495083946744 42.93701819080398),42.937018190803975,10.544950839467438,350261421.79802763,1771011774.1951842,28014391.567989115,2149287587.561201
port1019,Presque Isle_U.S.A.,USA,POINT (-87.39431636315523 46.56113915585522),46.561139155855216,-87.39431636315523,348181706.6858664,9319834.508106448,0.0,357501541.1939729
port756,Mohammedia_Morocco,MAR,POINT (-7.395453828790674 33.71924500429424),33.71924500429424,-7.395453828790674,347102177.70706487,1023682024.5206906,147653397.91808835,1518437600.145844
port302,Drammen_Norway,NOR,POINT (10.23960180151141 59.73742491585902),59.73742491585902,10.239601801511414,346949098.90330535,748678916.3662517,194800174.13368937,1290428189.4032464
port421,Grimsby_United Kingdom,GBR,POINT (-0.07665792809088411 53.57779578388494),53.577795783884945,-0.0766579280908841,346776392.0733282,179927533.5189779,11004.628327535673,526714930.2206337
port731,Merak Mas Terminal_Indonesia,IDN,POINT (106.0960201033123 -5.936561940073656),-5.936561940073656,106.09602010331234,342947015.322396,189324726.58212063,1501180.847703789,533772922.7522204
port704,Mariel_Cuba,CUB,POINT (-82.75527869305797 23.00539885285716),23.005398852857162,-82.75527869305797,341560883.5523654,3536363581.057844,613374460.0243051,4491298924.634515
port1258,Talinn_Estonia,EST,POINT (24.71265826947024 59.44859983102633),59.44859983102633,24.712658269470236,340704848.09475166,346315070.4316688,16291621.932245405,703311540.4586658
port718,Matanzas_Cuba,CUB,POINT (-81.54256704876363 23.06290735034707),23.062907350347075,-81.54256704876363,337588635.53391737,146697752.20174235,888151.7535199713,485174539.4891797
port177,Brownsville_U.S.A.,USA,POINT (-97.38156647318829 25.95858284808265),25.95858284808265,-97.38156647318829,336184238.79498327,423928712.4372244,29483.796232291286,760142435.02844
port726,Medway_United Kingdom,GBR,POINT (0.7469221272475794 51.42671953153751),51.426719531537515,0.7469221272475794,335428317.14330757,1082916029.0695293,10282228.563439796,1428626574.7762766
port30,Alesund_Norway,NOR,POINT (6.154027255882154 62.47283389786401),62.472833897864014,6.154027255882154,329686329.8461705,219409089.14685124,263601240.01062799,812696659.0036497
port71,As Suways_Egypt,EGY,POINT (32.53063921384054 29.95100833326704),29.951008333267044,32.530639213840544,328592519.0047284,10912602.328831997,0.0,339505121.33356035
port316,Eemshaven_Netherlands,NLD,POINT (6.841979620902956 53.44141225495741),53.44141225495741,6.841979620902956,325288740.35750425,1601885349.0274036,6365107.804571687,1933539197.1894794
port916,Point Fortin_Trinidad and Tobago,TTO,POINT (-61.68966609758492 10.18175591438044),10.181755914380444,-61.68966609758492,323679169.54860264,39483374.084753685,3279259.5801174743,366441803.2134738
port633,Larnaca_Cyprus,CYP,POINT (33.64155774682477 34.92954956341536),34.92954956341536,33.641557746824766,319382794.5161896,654910840.8723221,19020684.10051112,993314319.4890227
port314,EL Segundo_U.S.A.,USA,POINT (-118.4019796816469 33.91490743931951),33.914907439319514,-118.40197968164686,316007542.73477864,848191491.9390738,169362366.86324623,1333561401.5370986
port837,Nyborg_Denmark,DNK,POINT (10.78688681578461 55.30151728060278),55.30151728060278,10.786886815784614,314503652.00823903,674100193.110687,11872596.415854724,1000476441.5347807
port1204,Skagen Havn_Denmark,DNK,POINT (10.5942656301675 57.71782147808207),57.71782147808207,10.594265630167504,309092100.836959,283163628.25959736,789657475.061196,1381913204.1577525
port906,Picton_New Zealand,NZL,POINT (174.0027602652373 -41.28305425948207),-41.28305425948207,174.0027602652373,307533387.83847517,3418642.9024310387,0.0,310952030.7409062
port546,Karlshamn_Sweden,SWE,POINT (14.79940067409076 56.16106721484038),56.16106721484038,14.79940067409076,304112477.4350582,181389002.2002145,16454769.040421223,501956248.6756939
port810,New Holland_United Kingdom,GBR,POINT (-0.3591161940417203 53.70359432929688),53.70359432929688,-0.35911619404172035,303089667.4146931,690968555.04249,134115.98214198666,994192338.4393251
port452,Hannan Ko_Japan,JPN,POINT (135.3469588006463 34.45631450725545),34.45631450725545,135.3469588006463,302113326.466213,160346777.74942198,16646797.357577834,479106901.5732128
port912,Ploce_Croatia,HRV,POINT (17.43011303394254 43.04161041289831),43.04161041289831,17.430113033942543,300871574.6247208,694223195.0554346,16759025.282846052,1011853794.9630015
port335,Falkenberg_Sweden,SWE,POINT (12.46702898915689 56.89932292586699),56.89932292586699,12.467028989156887,300091103.8562286,261236246.2498658,63928.6463116231,561391278.752406
port402,Golfito_Costa Rica,CRI,POINT (-83.16710591510046 8.636992620480534),8.636992620480534,-83.16710591510046,298193849.7517706,3623533.513990252,6318200.268510537,308135583.53427136
port43,Amirabad Port_Iran,IRN,POINT (53.3652711274209 36.85068189237032),36.85068189237032,53.3652711274209,297636378.010612,517834021.89003474,0.0,815470399.9006467
port396,Gisborne_New Zealand,NZL,POINT (178.0277768911794 -38.67590403245269),-38.675904032452685,178.0277768911794,292010829.62311745,833791.469380942,0.0,292844621.09249836
port1352,Vanimo_Papua New Guinea,PNG,POINT (141.2970327498221 -2.680111340340839),-2.680111340340839,141.29703274982208,289996466.8576418,41758325.54445365,0.0,331754792.40209544
port163,Botas Natural Gas Terminal_Turkey,TUR,POINT (27.96150411919102 40.99579640471416),40.995796404714156,27.961504119191023,288785787.10094655,768742109.6677237,186781926.60526362,1244309823.3739338
port158,Bordeaux_France,FRA,POINT (-0.5339666947472987 44.90197412057662),44.90197412057662,-0.5339666947472987,287847467.2976894,1313148653.774356,53900716.638940096,1654896837.7109854
port924,Ponta Delgada_Portugal,PRT,POINT (-25.66554762110009 37.73642530858054),37.736425308580536,-25.66554762110009,285156063.95210737,388709407.34729713,29240712.803120174,703106184.1025246
port389,Georgetown_Cayman Islands,CYM,POINT (-81.38380906416288 19.29629305832162),19.29629305832162,-81.38380906416288,284878500.2135105,1640776150.8779767,151116.6733707703,1925805767.764858
port940,Port Dalrymple_Australia,AUS,POINT (146.8571601000373 -41.1293726071663),-41.129372607166296,146.8571601000373,284630687.8745498,1423175089.9191873,12743993.851734834,1720549771.645472
port146,Berbera_Somalia,SOM,POINT (44.99697910139347 10.43294270063093),10.432942700630933,44.99697910139347,283998899.53354245,1133099647.3201745,99111703.24889319,1516210250.10261
port905,Pichilingue_Mexico,MEX,POINT (-110.3307462254542 24.27059406685958),24.270594066859584,-110.33074622545416,283675935.02353835,226726651.79153687,188231617.61582583,698634204.430901
port112,Banjarmasin_Indonesia,IDN,POINT (114.562926975146 -3.288021407502162),-3.288021407502162,114.56292697514601,283612616.99599695,480410652.83630127,84563614.97346991,848586884.8057683
