id,scenario,name,iso3,Continent_Code,vessel_type_main,throughput_factor,Fuel_tons_route,Fuel_tons_route_slow,Fuel_tons_route_future,Fuel_tons_route_slow_future
port148,SSP2-RCP2.6-Reg,Big Creek_Belize,BLZ,NA,Container,1.4458990779754197,2234.6995563051496,1505.5183345318353,3231.150028013695,2176.82757177467
port148,SSP2-RCP4.5-Multi,Big Creek_Belize,BLZ,NA,Container,1.7351717528420427,2234.6995563051496,1505.5183345318353,3877.5875461893415,2612.3328874654376
port148,SSP2-RCP4.5-Reg,Big Creek_Belize,BLZ,NA,Container,1.4461157478302926,2234.6995563051496,1505.5183345318353,3231.6342200422446,2177.153772213722
port148,SSP2-RCP8.5-Multi,Big Creek_Belize,BLZ,NA,Container,1.7368285102742231,2234.6995563051496,1505.5183345318353,3881.28990128794,2614.8271661554572
port148,SSP2-RCP8.5-Reg,Big Creek_Belize,BLZ,NA,Container,1.4464029613588454,2234.6995563051496,1505.5183345318353,3232.2760559870662,2177.5861774468835
port148,SSP5-RCP4.5-Multi,Big Creek_Belize,BLZ,NA,Container,2.731221762295395,2234.6995563051496,1505.5183345318353,6103.4600603724875,4111.904438808067
port148,SSP5-RCP4.5-Reg,Big Creek_Belize,BLZ,NA,Container,2.273064105141354,2234.6995563051496,1505.5183345318353,5079.615347212546,3422.139685856508
port148,SSP5-RCP8.5-Multi,Big Creek_Belize,BLZ,NA,Container,2.7212830883829664,2234.6995563051496,1505.5183345318353,6081.2501101901225,4096.941583011972
port148,SSP5-RCP8.5-Reg,Big Creek_Belize,BLZ,NA,Container,2.2615623662471047,2234.6995563051496,1505.5183345318353,5053.912416408829,3404.823607072218
port148,SSP1-RCP2.6-Multi,Big Creek_Belize,BLZ,NA,Dry bulk,1.5730545073984572,1627.8399098437017,1627.8399098437017,2560.680907502733,2560.680907502733
port148,SSP1-RCP2.6-Reg,Big Creek_Belize,BLZ,NA,Dry bulk,1.2939016506413565,1627.8399098437017,1627.8399098437017,2106.2647463266426,2106.2647463266426
port148,SSP1-RCP4.5-Multi,Big Creek_Belize,BLZ,NA,Dry bulk,1.6102566340997724,1627.8399098437017,1627.8399098437017,2621.240014078196,2621.240014078196
port148,SSP1-RCP4.5-Reg,Big Creek_Belize,BLZ,NA,Dry bulk,1.3225475813425533,1627.8399098437017,1627.8399098437017,2152.895735576668,2152.895735576668
