Index,LCOA,Latitude,Longitude,Production,Max_capacity,Electricity_Cost_Frac
-21_-61_1000000.0,288.43,-21,-61,1000000,0.670314057,0.359874846
-21_-60_1000000.0,275.97,-21,-60,1000000,1.141064745,0.352617369
-21_-59_1000000.0,268.01,-21,-59,1000000,1.347003701,0.348733012
-21_-58_1000000.0,263.91,-21,-58,1000000,1.164543115,0.349316368
-21_-57_1000000.0,263.35,-21,-57,1000000,0.71807095,0.354195285
-21_-56_1000000.0,260.33,-21,-56,1000000,1.271922748,0.348091928
-21_-55_1000000.0,258.27,-21,-55,1000000,0.91217608,0.349543235
-21_-54_1000000.0,256.77,-21,-54,1000000,1.39747279,0.34922554
-21_-53_1000000.0,254.27,-21,-53,1000000,1.372927349,0.349628428
-21_-52_1000000.0,251.72,-21,-52,1000000,1.146094493,0.346650616
-21_-51_1000000.0,251.21,-21,-51,1000000,1.145409991,0.346002797
-21_-50_1000000.0,254.6,-21,-50,1000000,0.962040067,0.347059315
-21_-49_1000000.0,255.29,-21,-49,1000000,0.277165219,0.34801161
-21_-48_1000000.0,257.3,-21,-48,1000000,0.095320288,0.346511757
-21_-47_1000000.0,256.14,-21,-47,1000000,1.153047761,0.34580399
-21_-46_1000000.0,263.27,-21,-46,1000000,1.265382949,0.347243576
-21_-45_1000000.0,262.62,-21,-45,1000000,1.362069868,0.352463655
-21_-44_1000000.0,273.21,-21,-44,1000000,1.25413882,0.357485355
-21_-43_1000000.0,286.52,-21,-43,1000000,1.204084333,0.358343164
-21_-42_1000000.0,286.15,-21,-42,1000000,1.133649293,0.359821909
-21_-41_1000000.0,276.7,-21,-41,1000000,0.824489101,0.353363284
-21_14_1000000.0,225.1,-21,14,1000000,0.638645991,0.316592471
-21_15_1000000.0,221.81,-21,15,1000000,2.30275976,0.314909728
-21_16_1000000.0,224.56,-21,16,1000000,3.08566843,0.32150871
-21_17_1000000.0,225.61,-21,17,1000000,4.105689499,0.324600154
-21_18_1000000.0,226.56,-21,18,1000000,2.673047434,0.327430786
-21_19_1000000.0,226.66,-21,19,1000000,3.321914029,0.328222346
-21_20_1000000.0,227.56,-21,20,1000000,2.609153512,0.327596243
-21_21_1000000.0,226.96,-21,21,1000000,2.25542505,0.32745501
-21_22_1000000.0,229.07,-21,22,1000000,3.437340382,0.32868851
-21_23_1000000.0,229.59,-21,23,1000000,1.739462082,0.329909403
-21_24_1000000.0,229.57,-21,24,1000000,1.624623242,0.328999657
-21_25_1000000.0,225.17,-21,25,1000000,1.678377692,0.321524916
-21_26_1000000.0,226.91,-21,26,1000000,1.611449956,0.32292733
-21_27_1000000.0,234.15,-21,27,1000000,2.098077641,0.335023291
-21_28_1000000.0,238.16,-21,28,1000000,1.621033235,0.332838026
-21_29_1000000.0,246.36,-21,29,1000000,1.462536526,0.337887731
-21_30_1000000.0,255.19,-21,30,1000000,1.465686187,0.340534398
-21_31_1000000.0,261.52,-21,31,1000000,1.634482222,0.344082391
-21_32_1000000.0,261.75,-21,32,1000000,0.687028582,0.346298921
-21_33_1000000.0,264.66,-21,33,1000000,1.073791971,0.352796842
-21_34_1000000.0,264.39,-21,34,1000000,0.810869554,0.358463795
-21_35_1000000.0,252.25,-21,35,1000000,0.376319947,0.345028259
-21_44_1000000.0,237.19,-21,44,1000000,0.687337937,0.338531133
-21_45_1000000.0,240.47,-21,45,1000000,1.773775187,0.345386236
-21_46_1000000.0,240.44,-21,46,1000000,1.653943493,0.345241745
-21_47_1000000.0,258.14,-21,47,1000000,1.254978073,0.354909207
-21_48_1000000.0,290.82,-21,48,1000000,1.005782344,0.376243544
-21_117_1000000.0,228.42,-21,117,1000000,2.994350802,0.3241332
-21_118_1000000.0,229.52,-21,118,1000000,3.725555229,0.326882731
-21_119_1000000.0,230.27,-21,119,1000000,4.216333106,0.328560236
-21_120_1000000.0,229.43,-21,120,1000000,3.902214678,0.32810864
-21_121_1000000.0,227.94,-21,121,1000000,4.17299484,0.329107804
-21_122_1000000.0,225.96,-21,122,1000000,4.371880935,0.326638271
-21_123_1000000.0,226.35,-21,123,1000000,3.212660307,0.327885936
-21_124_1000000.0,225.13,-21,124,1000000,4.400103191,0.32657081
-21_125_1000000.0,224.03,-21,125,1000000,4.366967133,0.325068004
-21_126_1000000.0,224.38,-21,126,1000000,3.202091805,0.324805092
-21_127_1000000.0,224.75,-21,127,1000000,3.324860448,0.324645035
-21_128_1000000.0,223.49,-21,128,1000000,0.547630216,0.321255938
-21_129_1000000.0,223.47,-21,129,1000000,2.66665132,0.321519436
-21_130_1000000.0,224.17,-21,130,1000000,0.254619703,0.319652795
-21_131_1000000.0,224.56,-21,131,1000000,36.63996594,0.318173561
-21_132_1000000.0,225.32,-21,132,1000000,36.46622466,0.318650204
-21_133_1000000.0,225.55,-21,133,1000000,2.314707976,0.31827978
-21_134_1000000.0,225.46,-21,134,1000000,4.452126626,0.317646992
-21_135_1000000.0,226.39,-21,135,1000000,4.324243441,0.326934196
-21_136_1000000.0,228.16,-21,136,1000000,4.641815246,0.329400061
-21_137_1000000.0,230.87,-21,137,1000000,4.393184267,0.325306974
-21_138_1000000.0,232.24,-21,138,1000000,4.360160114,0.327803084
-21_139_1000000.0,233.48,-21,139,1000000,4.424909127,0.336717458
-21_140_1000000.0,234.44,-21,140,1000000,3.837980082,0.330767396
-21_141_1000000.0,233.95,-21,141,1000000,3.917479541,0.329778649
-21_142_1000000.0,234.21,-21,142,1000000,2.733810374,0.319276498
-21_143_1000000.0,234.46,-21,143,1000000,2.43081412,0.320415829
-21_144_1000000.0,236.54,-21,144,1000000,2.878820299,0.320072
-21_145_1000000.0,242.4,-21,145,1000000,3.465179598,0.320342406
-21_146_1000000.0,251.84,-21,146,1000000,3.168433983,0.323256304
-21_147_1000000.0,255.93,-21,147,1000000,2.74505896,0.329463731
-21_148_1000000.0,264.69,-21,148,1000000,1.349954503,0.339914761
-21_149_1000000.0,264.18,-21,149,1000000,0.014513041,0.342062822
-21_165_1000000.0,266.97,-21,165,1000000,0,0.360511663
-20_-70_1000000.0,219.19,-20,-70,1000000,5.721977779,0.317217582
-20_-69_1000000.0,213.12,-20,-69,1000000,8.321336298,0.300089145
-20_-68_1000000.0,207.33,-20,-68,1000000,8.891565276,0.297475786
-20_-67_1000000.0,212,-20,-67,1000000,7.37615957,0.30190462
-20_-66_1000000.0,221.5,-20,-66,1000000,3.884461238,0.31471861
-20_-65_1000000.0,238.42,-20,-65,1000000,2.262524033,0.328305108
-20_-64_1000000.0,297.62,-20,-64,1000000,0.424204667,0.357271178
-20_-63_1000000.0,300.85,-20,-63,1000000,0.76295102,0.364738498
-20_-62_1000000.0,296.17,-20,-62,1000000,0.381720966,0.362383191
-20_-61_1000000.0,283.6,-20,-61,1000000,0.185800665,0.357503247
-20_-60_1000000.0,270.93,-20,-60,1000000,0.055505505,0.352703751
-20_-59_1000000.0,263.58,-20,-59,1000000,0.47660713,0.349960812
-20_-58_1000000.0,260.7,-20,-58,1000000,0.921689136,0.351349105
-20_-57_1000000.0,259.16,-20,-57,1000000,1.006983568,0.352015507
-20_-56_1000000.0,259.5,-20,-56,1000000,1.183436601,0.352109281
-20_-55_1000000.0,256.17,-20,-55,1000000,1.291572675,0.352354272
-20_-54_1000000.0,253.62,-20,-54,1000000,1.419415208,0.349362825
-20_-53_1000000.0,253.93,-20,-53,1000000,1.358033617,0.349230573
-20_-52_1000000.0,252.92,-20,-52,1000000,1.279221043,0.349815425
-20_-51_1000000.0,252.66,-20,-51,1000000,1.332945796,0.347899179
-20_-50_1000000.0,253.96,-20,-50,1000000,1.344461812,0.348054365
-20_-49_1000000.0,254.64,-20,-49,1000000,1.012003534,0.347920067
-20_-48_1000000.0,254.6,-20,-48,1000000,0.544228376,0.34282287
-20_-47_1000000.0,260.06,-20,-47,1000000,1.167979673,0.352776491
-20_-46_1000000.0,262.08,-20,-46,1000000,1.308239255,0.351478526
-20_-45_1000000.0,254.79,-20,-45,1000000,1.41909025,0.345880461
-20_-44_1000000.0,255.81,-20,-44,1000000,1.029836963,0.349440388
-20_-43_1000000.0,277.77,-20,-43,1000000,0.962137646,0.357796025
-20_-42_1000000.0,279.21,-20,-42,1000000,1.227981928,0.357010079
-20_-41_1000000.0,282.27,-20,-41,1000000,1.131727901,0.360592206
-20_14_1000000.0,222.86,-20,14,1000000,1.005656183,0.317409409
-20_15_1000000.0,225.04,-20,15,1000000,2.921948023,0.3212668
-20_16_1000000.0,230.54,-20,16,1000000,3.398528638,0.330685177
-20_17_1000000.0,231.13,-20,17,1000000,2.912139507,0.331825118
-20_18_1000000.0,228.38,-20,18,1000000,1.430084227,0.329998572
-20_19_1000000.0,228.01,-20,19,1000000,0.757326978,0.329038179
-20_20_1000000.0,227.84,-20,20,1000000,1.064317414,0.329042398
-20_21_1000000.0,228.34,-20,21,1000000,1.800090476,0.33033529
-20_22_1000000.0,228.59,-20,22,1000000,1.013025344,0.330207738
-20_23_1000000.0,230.01,-20,23,1000000,0,0.331421068
-20_24_1000000.0,229.09,-20,24,1000000,2.578942081,0.331040949
-20_25_1000000.0,229.85,-20,25,1000000,2.719550566,0.331031929
-20_26_1000000.0,230.36,-20,26,1000000,3.021600244,0.329788978
-20_27_1000000.0,231.18,-20,27,1000000,1.848085144,0.330566011
-20_28_1000000.0,232.52,-20,28,1000000,1.547372891,0.330693963
-20_29_1000000.0,237.84,-20,29,1000000,1.674881093,0.330835227
-20_30_1000000.0,244.74,-20,30,1000000,1.720803618,0.33225365
-20_31_1000000.0,248.06,-20,31,1000000,1.735401017,0.334923651
-20_32_1000000.0,251.01,-20,32,1000000,1.498020892,0.338831935
-20_33_1000000.0,255.77,-20,33,1000000,0.840168084,0.344070067
-20_34_1000000.0,266.08,-20,34,1000000,1.109568154,0.357884293
-20_45_1000000.0,242.58,-20,45,1000000,1.274494329,0.347440428
-20_46_1000000.0,240.17,-20,46,1000000,1.60119861,0.3436028
-20_47_1000000.0,249.29,-20,47,1000000,1.455602651,0.347877185
-20_48_1000000.0,287.08,-20,48,1000000,0.765667708,0.375015182
-20_120_1000000.0,225.97,-20,120,1000000,2.288097763,0.32342855
-20_121_1000000.0,227.66,-20,121,1000000,3.235931531,0.32907298
-20_122_1000000.0,225.63,-20,122,1000000,1.547302066,0.327435153
-20_123_1000000.0,224.07,-20,123,1000000,0.28028207,0.326003463
-20_124_1000000.0,222.94,-20,124,1000000,4.510226944,0.324274762
-20_125_1000000.0,223.58,-20,125,1000000,4.013292807,0.325304955
-20_126_1000000.0,224.24,-20,126,1000000,2.889118654,0.325137365
-20_127_1000000.0,223.75,-20,127,1000000,3.429095555,0.32436828
-20_128_1000000.0,223.8,-20,128,1000000,3.122697393,0.324294082
-20_129_1000000.0,223.87,-20,129,1000000,4.485538313,0.323112702
-20_130_1000000.0,224.28,-20,130,1000000,2.611898414,0.321702952
-20_131_1000000.0,223.94,-20,131,1000000,1.845499019,0.318966287
-20_132_1000000.0,224.76,-20,132,1000000,1.860472842,0.31999792
-20_133_1000000.0,225.01,-20,133,1000000,2.889373941,0.320211898
-20_134_1000000.0,225.23,-20,134,1000000,4.346522215,0.318701902
-20_135_1000000.0,226.59,-20,135,1000000,4.413119614,0.317653591
-20_136_1000000.0,228.56,-20,136,1000000,4.281275439,0.332113216
-20_137_1000000.0,230.26,-20,137,1000000,3.738330576,0.324500194
-20_138_1000000.0,232.57,-20,138,1000000,3.051437342,0.324019246
-20_139_1000000.0,234.04,-20,139,1000000,4.188785844,0.331241978
-20_140_1000000.0,233.68,-20,140,1000000,3.729776677,0.328245364
-20_141_1000000.0,233.28,-20,141,1000000,2.248755518,0.325402621
-20_142_1000000.0,233.43,-20,142,1000000,1.892163831,0.322516103
-20_143_1000000.0,234.3,-20,143,1000000,2.514978777,0.321491213
-20_144_1000000.0,236.85,-20,144,1000000,2.17135895,0.323547456
-20_145_1000000.0,251.86,-20,145,1000000,1.921632799,0.324677873
-20_146_1000000.0,258.81,-20,146,1000000,1.807524117,0.332343494
-20_147_1000000.0,264.11,-20,147,1000000,1.344115454,0.34162284
-20_148_1000000.0,255.67,-20,148,1000000,0.08381819,0.339097776
-19_-70_1000000.0,221.95,-19,-70,1000000,6.718710677,0.320315561
-19_-69_1000000.0,212.49,-19,-69,1000000,5.309301927,0.302565795
-19_-68_1000000.0,210.64,-19,-68,1000000,7.321251856,0.302413823
-19_-67_1000000.0,216.15,-19,-67,1000000,4.002112093,0.307269501
-19_-66_1000000.0,227.88,-19,-66,1000000,2.898727492,0.321917986
-19_-65_1000000.0,255.25,-19,-65,1000000,1.362115272,0.345618116
-19_-64_1000000.0,284.63,-19,-64,1000000,0.315007185,0.357723425
-19_-63_1000000.0,288.51,-19,-63,1000000,0.895563968,0.361593323
-19_-62_1000000.0,285.9,-19,-62,1000000,0.34119162,0.364405789
-19_-61_1000000.0,273.66,-19,-61,1000000,0.044785868,0.359639519
-19_-60_1000000.0,266.48,-19,-60,1000000,0.869503494,0.353510898
-19_-59_1000000.0,261.5,-19,-59,1000000,0.157953174,0.351688105
-19_-58_1000000.0,257.93,-19,-58,1000000,0.497130644,0.353405236
-19_-57_1000000.0,257.73,-19,-57,1000000,1.197488927,0.353768107
-19_-56_1000000.0,255.37,-19,-56,1000000,1.428006785,0.353721885
-19_-55_1000000.0,254.48,-19,-55,1000000,1.277684104,0.354095608
-19_-54_1000000.0,251.85,-19,-54,1000000,1.340542807,0.348659919
-19_-53_1000000.0,251.95,-19,-53,1000000,1.24439989,0.351454161
-19_-52_1000000.0,251.67,-19,-52,1000000,1.4410214,0.351979011
-19_-51_1000000.0,249.95,-19,-51,1000000,1.485190497,0.345666042
-19_-50_1000000.0,250.5,-19,-50,1000000,1.29795443,0.345849854
-19_-49_1000000.0,251.61,-19,-49,1000000,1.188846219,0.345685077
-19_-48_1000000.0,252.82,-19,-48,1000000,1.027344946,0.346234201
-19_-47_1000000.0,254.52,-19,-47,1000000,1.336155197,0.34759507
-19_-46_1000000.0,257.94,-19,-46,1000000,1.400881324,0.351067346
-19_-45_1000000.0,250.49,-19,-45,1000000,1.563588352,0.340961888
-19_-44_1000000.0,246.72,-19,-44,1000000,1.400967102,0.341344347
-19_-43_1000000.0,273.28,-19,-43,1000000,1.10673656,0.35196366
-19_-42_1000000.0,279.25,-19,-42,1000000,1.260320249,0.353608727
-19_-41_1000000.0,284.74,-19,-41,1000000,1.225058239,0.361180172
-19_-40_1000000.0,267.93,-19,-40,1000000,0.899444923,0.352202464
-19_13_1000000.0,221.02,-19,13,1000000,1.898173229,0.31569988
-19_14_1000000.0,224.64,-19,14,1000000,1.167137926,0.320828069
-19_15_1000000.0,223.23,-19,15,1000000,0.28873775,0.320570448
-19_16_1000000.0,220.88,-19,16,1000000,0.178810769,0.316926221
-19_17_1000000.0,228.84,-19,17,1000000,2.329387588,0.330130372
-19_18_1000000.0,229.32,-19,18,1000000,3.007821802,0.330896322
-19_19_1000000.0,228.38,-19,19,1000000,2.004305953,0.330287604
-19_20_1000000.0,228.7,-19,20,1000000,1.238176226,0.33035447
-19_21_1000000.0,228.89,-19,21,1000000,1.035967891,0.329121208
-19_22_1000000.0,228.95,-19,22,1000000,0.522386288,0.330643078
-19_23_1000000.0,229.44,-19,23,1000000,0,0.331016861
-19_24_1000000.0,230.3,-19,24,1000000,0.541533641,0.331608918
-19_25_1000000.0,232.62,-19,25,1000000,2.487017476,0.334394673
-19_26_1000000.0,232.58,-19,26,1000000,1.405705873,0.332696044
-19_27_1000000.0,233.69,-19,27,1000000,0.641123798,0.332296162
-19_28_1000000.0,234.3,-19,28,1000000,1.599825737,0.332296869
-19_29_1000000.0,234.9,-19,29,1000000,2.065615254,0.329848564
-19_30_1000000.0,237.11,-19,30,1000000,1.802108924,0.328945792
-19_31_1000000.0,239.3,-19,31,1000000,1.522246267,0.328790064
-19_32_1000000.0,245.06,-19,32,1000000,1.716593717,0.333575757
-19_33_1000000.0,254.44,-19,33,1000000,1.21793976,0.340437315
-19_34_1000000.0,266,-19,34,1000000,0.68298245,0.352257455
-19_35_1000000.0,271.58,-19,35,1000000,0.569589406,0.361118508
-19_45_1000000.0,246.14,-19,45,1000000,1.26130331,0.349471246
-19_46_1000000.0,241.49,-19,46,1000000,1.588540329,0.343182729
-19_47_1000000.0,245.05,-19,47,1000000,1.445188223,0.346204715
-19_48_1000000.0,281.79,-19,48,1000000,0.963873132,0.369568645
-19_49_1000000.0,281.16,-19,49,1000000,0.594276977,0.373386152
-19_122_1000000.0,225.68,-19,122,1000000,1.590266743,0.327655098
-19_123_1000000.0,225.15,-19,123,1000000,0.533753594,0.329608563
-19_124_1000000.0,223.64,-19,124,1000000,4.318895451,0.328435848
-19_125_1000000.0,223.55,-19,125,1000000,3.975674972,0.326702032
-19_126_1000000.0,223.96,-19,126,1000000,4.040703568,0.326208528
-19_127_1000000.0,223.29,-19,127,1000000,4.411458218,0.326545821
-19_128_1000000.0,223.01,-19,128,1000000,4.010585744,0.323590542
-19_129_1000000.0,224.13,-19,129,1000000,3.927548437,0.323171441
-19_130_1000000.0,224.16,-19,130,1000000,0.582317022,0.321866534
-19_131_1000000.0,224.93,-19,131,1000000,0.02542442,0.32245233
-19_132_1000000.0,224.77,-19,132,1000000,2.153243603,0.32186285
-19_133_1000000.0,225.39,-19,133,1000000,4.46473145,0.320969744
-19_134_1000000.0,227.08,-19,134,1000000,3.791633892,0.320043796
-19_135_1000000.0,228.13,-19,135,1000000,2.61524695,0.320190591
-19_136_1000000.0,229.12,-19,136,1000000,1.932056472,0.320834755
-19_137_1000000.0,230.49,-19,137,1000000,1.922828834,0.321281832
-19_138_1000000.0,231.57,-19,138,1000000,2.069666827,0.322873842
-19_139_1000000.0,235.44,-19,139,1000000,2.853420909,0.326611504
-19_140_1000000.0,234.9,-19,140,1000000,2.066259006,0.325084596
-19_141_1000000.0,235.13,-19,141,1000000,1.802687739,0.326288825
-19_142_1000000.0,235.61,-19,142,1000000,2.543336796,0.326140868
-19_143_1000000.0,235.1,-19,143,1000000,2.781126468,0.32659147
-19_144_1000000.0,241.01,-19,144,1000000,1.878566456,0.326114294
-19_145_1000000.0,257.73,-19,145,1000000,1.942287148,0.329880132
-19_146_1000000.0,268.37,-19,146,1000000,0.969340991,0.343424577
-18_-70_1000000.0,222.99,-18,-70,1000000,6.864508185,0.320332986
-18_-69_1000000.0,214.58,-18,-69,1000000,4.08800815,0.305362554
-18_-68_1000000.0,214.79,-18,-68,1000000,4.590721697,0.307839785
-18_-67_1000000.0,221,-18,-67,1000000,3.018183421,0.31657107
-18_-66_1000000.0,234.95,-18,-66,1000000,1.883890208,0.328443654
-18_-65_1000000.0,263.67,-18,-65,1000000,1.112544403,0.350817785
-18_-64_1000000.0,292.94,-18,-64,1000000,0.329060955,0.373799535
-18_-63_1000000.0,274.42,-18,-63,1000000,0.696308761,0.365702397
-18_-62_1000000.0,274.41,-18,-62,1000000,0.980920563,0.36393733
-18_-61_1000000.0,266.41,-18,-61,1000000,1.050690989,0.359796638
-18_-60_1000000.0,260.82,-18,-60,1000000,0.485365269,0.356216451
-18_-59_1000000.0,258.31,-18,-59,1000000,0.017027905,0.357035461
-18_-58_1000000.0,253.34,-18,-58,1000000,0.038793214,0.351548387
-18_-57_1000000.0,253.53,-18,-57,1000000,0.747558967,0.355356774
-18_-56_1000000.0,253.95,-18,-56,1000000,1.363822332,0.354961911
-18_-55_1000000.0,254.4,-18,-55,1000000,1.320919683,0.354655134
-18_-54_1000000.0,252.53,-18,-54,1000000,1.388597435,0.353052364
-18_-53_1000000.0,252.15,-18,-53,1000000,0.952295103,0.356782655
-18_-52_1000000.0,250.16,-18,-52,1000000,1.049636288,0.351895942
-18_-51_1000000.0,248.98,-18,-51,1000000,0.876601852,0.348629861
-18_-50_1000000.0,249.75,-18,-50,1000000,0.466547779,0.348566478
-18_-49_1000000.0,250.64,-18,-49,1000000,1.13395116,0.348360573
-18_-48_1000000.0,250.72,-18,-48,1000000,1.422234633,0.345744032
-18_-47_1000000.0,251.32,-18,-47,1000000,1.284506108,0.34331344
-18_-46_1000000.0,249.05,-18,-46,1000000,1.461398529,0.347024779
-18_-45_1000000.0,246.47,-18,-45,1000000,1.555411392,0.338801133
-18_-44_1000000.0,252.11,-18,-44,1000000,1.289151076,0.346002265
-18_-43_1000000.0,265.95,-18,-43,1000000,1.233546167,0.34634648
-18_-42_1000000.0,276.34,-18,-42,1000000,1.126909772,0.349866528
-18_-41_1000000.0,282.22,-18,-41,1000000,1.316384517,0.355035136
-18_-40_1000000.0,278.11,-18,-40,1000000,1.080560556,0.358048378
-18_12_1000000.0,221.36,-18,12,1000000,0.672138875,0.31426267
-18_13_1000000.0,223.35,-18,13,1000000,1.32432699,0.320992763
-18_14_1000000.0,226.77,-18,14,1000000,1.719321538,0.323508231
-18_15_1000000.0,222.97,-18,15,1000000,1.838762723,0.318209537
-18_16_1000000.0,224.35,-18,16,1000000,1.91734638,0.320524045
-18_17_1000000.0,229.61,-18,17,1000000,3.209811351,0.328679307
-18_18_1000000.0,228.83,-18,18,1000000,3.732428061,0.328851367
-18_19_1000000.0,229.01,-18,19,1000000,2.465716905,0.32796993
-18_20_1000000.0,228.46,-18,20,1000000,1.584252403,0.328145198
-18_21_1000000.0,228.74,-18,21,1000000,1.556544472,0.329628151
-18_22_1000000.0,228.73,-18,22,1000000,0.956975418,0.329929458
-18_23_1000000.0,229.02,-18,23,1000000,0.689094777,0.330448196
-18_24_1000000.0,230.59,-18,24,1000000,0.826569632,0.330872871
-18_25_1000000.0,230.98,-18,25,1000000,0.868501633,0.330066141
-18_26_1000000.0,232.51,-18,26,1000000,1.142552604,0.329436058
-18_27_1000000.0,234.59,-18,27,1000000,1.035074736,0.331669067
-18_28_1000000.0,234.49,-18,28,1000000,0.725117354,0.331112124
-18_29_1000000.0,235.4,-18,29,1000000,1.438132114,0.332657626
-18_30_1000000.0,236.2,-18,30,1000000,1.52452688,0.332002982
-18_31_1000000.0,237.42,-18,31,1000000,1.48986582,0.329979798
-18_32_1000000.0,235.75,-18,32,1000000,1.76620928,0.32860674
-18_33_1000000.0,247.92,-18,33,1000000,1.159410273,0.338040765
-18_34_1000000.0,263.4,-18,34,1000000,0.459441992,0.347973193
-18_35_1000000.0,267.21,-18,35,1000000,0.630597284,0.356967772
-18_36_1000000.0,271.17,-18,36,1000000,0.000404769,0.360879985
-18_45_1000000.0,245.08,-18,45,1000000,1.393926561,0.347899992
-18_46_1000000.0,243.3,-18,46,1000000,1.576016174,0.347172064
-18_47_1000000.0,246.36,-18,47,1000000,1.542960942,0.347755837
-18_48_1000000.0,276.75,-18,48,1000000,0.875243471,0.366054748
-18_49_1000000.0,288.05,-18,49,1000000,0.54657918,0.38035894
-18_123_1000000.0,227.46,-18,123,1000000,2.368510431,0.331895836
-18_124_1000000.0,225.54,-18,124,1000000,2.813019623,0.330723399
-18_125_1000000.0,223.92,-18,125,1000000,2.087202728,0.32920431
-18_126_1000000.0,223.77,-18,126,1000000,2.712786825,0.327992444
-18_127_1000000.0,223.35,-18,127,1000000,3.578747335,0.327096849
-18_128_1000000.0,223.34,-18,128,1000000,2.49780311,0.326243034
-18_129_1000000.0,225.01,-18,129,1000000,2.072411036,0.326664106
-18_130_1000000.0,224.68,-18,130,1000000,2.916653388,0.32518902
-18_131_1000000.0,225.47,-18,131,1000000,3.549004071,0.324739891
-18_132_1000000.0,225.03,-18,132,1000000,3.694318073,0.322920652
-18_133_1000000.0,226.14,-18,133,1000000,3.341230783,0.322986823
-18_134_1000000.0,226.67,-18,134,1000000,2.148703813,0.320221313
-18_135_1000000.0,227.2,-18,135,1000000,1.822277501,0.321266078
-18_136_1000000.0,227.87,-18,136,1000000,1.887611373,0.321673867
-18_137_1000000.0,229.6,-18,137,1000000,2.269767506,0.322875417
-18_138_1000000.0,232.3,-18,138,1000000,1.376550349,0.326092362
-18_139_1000000.0,236.51,-18,139,1000000,1.910234379,0.33046862
-18_140_1000000.0,234.44,-18,140,1000000,1.656427323,0.326925482
-18_141_1000000.0,236,-18,141,1000000,1.895960963,0.328891859
-18_142_1000000.0,236.73,-18,142,1000000,2.500456827,0.33037002
-18_143_1000000.0,236.05,-18,143,1000000,2.328829447,0.326899156
-18_144_1000000.0,240.37,-18,144,1000000,1.805883683,0.327585778
-18_145_1000000.0,258.39,-18,145,1000000,1.418092776,0.335905054
-18_146_1000000.0,268.41,-18,146,1000000,0.01914457,0.344923959
-18_178_1000000.0,294.41,-18,178,1000000,0.191007695,0.38586427
-17_-72_1000000.0,243.89,-17,-72,1000000,3.923318013,0.345856787
-17_-71_1000000.0,221.61,-17,-71,1000000,6.976695222,0.318047632
-17_-70_1000000.0,215.76,-17,-70,1000000,4.260231694,0.310978486
-17_-69_1000000.0,215.74,-17,-69,1000000,2.834619615,0.308423207
-17_-68_1000000.0,229.93,-17,-68,1000000,1.836142074,0.331218148
-17_-67_1000000.0,247.55,-17,-67,1000000,0.953194004,0.347542496
-17_-66_1000000.0,271.4,-17,-66,1000000,0.236636709,0.371951848
-17_-65_1000000.0,319.67,-17,-65,1000000,0.174073202,0.3923925
-17_-64_1000000.0,299.36,-17,-64,1000000,0.579540271,0.379043544
-17_-63_1000000.0,273.64,-17,-63,1000000,0.530987513,0.366112108
-17_-62_1000000.0,267.29,-17,-62,1000000,0.260111495,0.366830445
-17_-61_1000000.0,262.33,-17,-61,1000000,0.224017844,0.36338764
-17_-60_1000000.0,258.47,-17,-60,1000000,0.034215513,0.359546527
-17_-59_1000000.0,258.82,-17,-59,1000000,0.272643611,0.358073818
-17_-58_1000000.0,254.99,-17,-58,1000000,0.724467433,0.356784571
-17_-57_1000000.0,255.61,-17,-57,1000000,0.917112622,0.355791181
-17_-56_1000000.0,255.7,-17,-56,1000000,1.102585644,0.358716061
-17_-55_1000000.0,252.78,-17,-55,1000000,1.167421453,0.354932392
-17_-54_1000000.0,248.25,-17,-54,1000000,1.323996625,0.350532264
-17_-53_1000000.0,249.16,-17,-53,1000000,1.372912023,0.353971752
-17_-52_1000000.0,249.06,-17,-52,1000000,1.26986714,0.353453236
-17_-51_1000000.0,248.41,-17,-51,1000000,0.979757108,0.350060243
-17_-50_1000000.0,245.69,-17,-50,1000000,1.255274112,0.344027301
-17_-49_1000000.0,247.17,-17,-49,1000000,1.298758775,0.345099217
-17_-48_1000000.0,249.22,-17,-48,1000000,1.224419754,0.347230019
-17_-47_1000000.0,247.35,-17,-47,1000000,1.373317105,0.342772642
-17_-46_1000000.0,243.63,-17,-46,1000000,1.594901854,0.342215817
-17_-45_1000000.0,243.56,-17,-45,1000000,1.618517391,0.3386455
-17_-44_1000000.0,246.43,-17,-44,1000000,1.542870373,0.338068254
-17_-43_1000000.0,258.64,-17,-43,1000000,1.395986924,0.340627806
-17_-42_1000000.0,262.19,-17,-42,1000000,1.330826237,0.346451642
-17_-41_1000000.0,274.52,-17,-41,1000000,1.346135867,0.348185802
-17_-40_1000000.0,276.36,-17,-40,1000000,1.285393242,0.357541195
-17_12_1000000.0,221.92,-17,12,1000000,0.994482357,0.317373071
-17_13_1000000.0,225.47,-17,13,1000000,1.097665889,0.324120884
-17_14_1000000.0,228.12,-17,14,1000000,2.085862512,0.325578594
-17_15_1000000.0,226.8,-17,15,1000000,2.271581475,0.32249159
-17_16_1000000.0,230.28,-17,16,1000000,2.669843781,0.32667646
-17_17_1000000.0,230.13,-17,17,1000000,2.721856945,0.327221645
-17_18_1000000.0,232.1,-17,18,1000000,1.884022071,0.330510903
-17_19_1000000.0,231.12,-17,19,1000000,1.769806744,0.329851966
-17_20_1000000.0,230.67,-17,20,1000000,1.765131485,0.331366529
-17_21_1000000.0,229.68,-17,21,1000000,1.763257273,0.331381453
-17_22_1000000.0,230.26,-17,22,1000000,1.295592891,0.333481551
