Index,LCOA,Latitude,Longitude,Production,Max_capacity,Electricity_Cost_Frac
37_74_1000000.0,208.77,37,74,1000000,1.504272789,0.26220343
37_75_1000000.0,205.79,37,75,1000000,2.523995316,0.261203189
37_76_1000000.0,207.65,37,76,1000000,2.295034235,0.271753815
37_77_1000000.0,215.68,37,77,1000000,2.723093604,0.283461672
37_78_1000000.0,218.74,37,78,1000000,3.575578763,0.287974362
37_79_1000000.0,227.79,37,79,1000000,4.369167843,0.297333359
37_80_1000000.0,223.01,37,80,1000000,4.258953972,0.291582135
37_81_1000000.0,224.63,37,81,1000000,5.570467524,0.290906343
37_82_1000000.0,222.78,37,82,1000000,5.92000175,0.289548272
37_83_1000000.0,224,37,83,1000000,5.645459168,0.2921386
37_84_1000000.0,224.34,37,84,1000000,5.670319687,0.291907537
37_85_1000000.0,210.21,37,85,1000000,6.281824442,0.274497524
37_86_1000000.0,205.27,37,86,1000000,6.697292659,0.26884459
37_87_1000000.0,208.59,37,87,1000000,6.82083848,0.275956332
37_88_1000000.0,212.62,37,88,1000000,6.421948629,0.279785112
37_89_1000000.0,212.51,37,89,1000000,6.472971621,0.282260345
37_90_1000000.0,214.82,37,90,1000000,5.192102571,0.288101127
37_91_1000000.0,211.91,37,91,1000000,5.679430392,0.283189096
37_92_1000000.0,215.55,37,92,1000000,6.140093164,0.287703075
37_93_1000000.0,216.96,37,93,1000000,5.834386999,0.288662476
37_94_1000000.0,217.59,37,94,1000000,6.389998944,0.288960946
37_95_1000000.0,219.18,37,95,1000000,6.006292216,0.290456086
37_96_1000000.0,218.52,37,96,1000000,6.318594097,0.290563881
37_97_1000000.0,220.76,37,97,1000000,5.477606781,0.293340535
37_98_1000000.0,222.36,37,98,1000000,3.519465724,0.289813528
37_99_1000000.0,219.97,37,99,1000000,1.777219079,0.290731924
37_100_1000000.0,222.38,37,100,1000000,0.811136168,0.294771971
37_101_1000000.0,228.19,37,101,1000000,1.182730196,0.299451348
37_102_1000000.0,241.5,37,102,1000000,0.804434934,0.308082657
37_103_1000000.0,239.62,37,103,1000000,1.042166698,0.308065154
37_104_1000000.0,239.55,37,104,1000000,1.29896611,0.307763635
37_105_1000000.0,242.44,37,105,1000000,1.185552794,0.307425604
37_106_1000000.0,244.13,37,106,1000000,0.97917359,0.309514461
37_107_1000000.0,250.69,37,107,1000000,1.04250962,0.314420707
37_108_1000000.0,258.45,37,108,1000000,0.99776133,0.316727588
37_109_1000000.0,257.88,37,109,1000000,0.988185953,0.316726714
37_110_1000000.0,255.54,37,110,1000000,0.988005671,0.31433396
37_111_1000000.0,254.92,37,111,1000000,0.767359446,0.314643204
37_112_1000000.0,257.82,37,112,1000000,0.356977675,0.315688893
37_113_1000000.0,255.13,37,113,1000000,0.512812109,0.314548256
37_114_1000000.0,255.6,37,114,1000000,0.463217549,0.316034558
37_115_1000000.0,252.35,37,115,1000000,0.0183188,0.31420021
37_116_1000000.0,252.5,37,116,1000000,0.016295527,0.313896594
37_117_1000000.0,254.67,37,117,1000000,0.038872446,0.315546476
37_118_1000000.0,256.51,37,118,1000000,0.0710578,0.315213663
37_119_1000000.0,256.93,37,119,1000000,0.346156144,0.316515573
37_120_1000000.0,253.9,37,120,1000000,0.060071968,0.315135091
37_121_1000000.0,255.41,37,121,1000000,0.056425802,0.316170878
37_122_1000000.0,253.44,37,122,1000000,0.096190775,0.313264062
37_127_1000000.0,268.06,37,127,1000000,0.240629448,0.32104902
37_128_1000000.0,270.53,37,128,1000000,0.244730708,0.324871339
37_129_1000000.0,264.96,37,129,1000000,0.154960053,0.316029973
37_137_1000000.0,290.5,37,137,1000000,0.05207912,0.328971393
37_138_1000000.0,288.3,37,138,1000000,0.104302465,0.336031781
37_139_1000000.0,287.54,37,139,1000000,0.143691784,0.335767437
37_140_1000000.0,291.49,37,140,1000000,0.098725568,0.342846553
38_-123_1000000.0,243.16,38,-123,1000000,0.140573861,0.292270738
38_-122_1000000.0,243.63,38,-122,1000000,0.485875162,0.291961654
38_-121_1000000.0,240.95,38,-121,1000000,0.501007832,0.288618014
38_-120_1000000.0,235.46,38,-120,1000000,0.668481081,0.277587222
38_-119_1000000.0,215.65,38,-119,1000000,1.359059668,0.268641786
38_-118_1000000.0,217.89,38,-118,1000000,4.603349411,0.274300618
38_-117_1000000.0,220.11,38,-117,1000000,5.411294636,0.271915005
38_-116_1000000.0,220.85,38,-116,1000000,3.480088641,0.275149364
38_-115_1000000.0,223.45,38,-115,1000000,1.808997554,0.275641219
38_-114_1000000.0,218.21,38,-114,1000000,1.508593581,0.273790905
38_-113_1000000.0,223.39,38,-113,1000000,1.319275781,0.278490874
38_-112_1000000.0,215.66,38,-112,1000000,1.242340401,0.276820432
38_-111_1000000.0,219.2,38,-111,1000000,2.042835396,0.276979489
38_-110_1000000.0,220.61,38,-110,1000000,1.52866407,0.274509588
38_-109_1000000.0,218.32,38,-109,1000000,1.271011906,0.275036288
38_-108_1000000.0,220.15,38,-108,1000000,1.154408593,0.275443826
38_-107_1000000.0,216.44,38,-107,1000000,0.958747703,0.276145787
38_-106_1000000.0,213.49,38,-106,1000000,1.051877538,0.275146266
38_-105_1000000.0,221.03,38,-105,1000000,1.138315046,0.283271233
38_-104_1000000.0,225.91,38,-104,1000000,1.140530952,0.285169334
38_-103_1000000.0,226.39,38,-103,1000000,1.16088442,0.286004927
38_-102_1000000.0,229.7,38,-102,1000000,0.701389986,0.28776559
38_-101_1000000.0,234.9,38,-101,1000000,0.351362206,0.292759759
38_-100_1000000.0,238.89,38,-100,1000000,0.803787728,0.308457921
38_-99_1000000.0,244.59,38,-99,1000000,0.394337161,0.320666741
38_-98_1000000.0,250.3,38,-98,1000000,0.372491209,0.325686994
38_-97_1000000.0,256.37,38,-97,1000000,0.655322121,0.316316526
38_-96_1000000.0,262.57,38,-96,1000000,0.777812646,0.316328806
38_-95_1000000.0,267.07,38,-95,1000000,0.440439095,0.313714872
38_-94_1000000.0,271.39,38,-94,1000000,0.382402778,0.315990857
38_-93_1000000.0,275.16,38,-93,1000000,0.504863422,0.318137936
38_-92_1000000.0,275.49,38,-92,1000000,0.646228778,0.316251174
38_-91_1000000.0,277.15,38,-91,1000000,0.421308091,0.316865149
38_-90_1000000.0,278.7,38,-90,1000000,0.273602063,0.316124225
38_-89_1000000.0,280.47,38,-89,1000000,0.211673529,0.318890308
38_-88_1000000.0,279.81,38,-88,1000000,0.053141595,0.316176508
38_-87_1000000.0,279.08,38,-87,1000000,0.24737805,0.313745898
38_-86_1000000.0,278.14,38,-86,1000000,0.429431893,0.313533131
38_-85_1000000.0,277.95,38,-85,1000000,0.390507235,0.312420091
38_-84_1000000.0,276.78,38,-84,1000000,0.315791395,0.315617959
38_-83_1000000.0,277.34,38,-83,1000000,0.161138078,0.316538374
38_-82_1000000.0,275.8,38,-82,1000000,0.072733693,0.314793144
38_-81_1000000.0,275.55,38,-81,1000000,0.093153393,0.313424751
38_-80_1000000.0,269.72,38,-80,1000000,0.101613601,0.310485162
38_-79_1000000.0,265.61,38,-79,1000000,0.302183777,0.311486197
38_-78_1000000.0,268.32,38,-78,1000000,0.514043713,0.31922133
38_-77_1000000.0,269.75,38,-77,1000000,0.466587556,0.319178471
38_-8_1000000.0,242.77,38,-8,1000000,0.526441643,0.303378378
38_-7_1000000.0,238.8,38,-7,1000000,0.554216055,0.297310071
38_-6_1000000.0,237.37,38,-6,1000000,0.442888099,0.297292468
38_-5_1000000.0,241.66,38,-5,1000000,0.364159713,0.303661676
38_-4_1000000.0,242.23,38,-4,1000000,0.558321939,0.298276592
38_-3_1000000.0,241.36,38,-3,1000000,0.750614419,0.293787705
38_-2_1000000.0,236.92,38,-2,1000000,1.125178175,0.295555688
38_-1_1000000.0,234.91,38,-1,1000000,1.077169644,0.298174943
38_13_1000000.0,245.39,38,13,1000000,0.087269242,0.301447386
38_14_1000000.0,248.1,38,14,1000000,0.048794124,0.303441946
38_15_1000000.0,248.84,38,15,1000000,0.1876946,0.305742221
38_16_1000000.0,245.08,38,16,1000000,0.101601046,0.299496118
38_22_1000000.0,251.77,38,22,1000000,0.465127606,0.302177041
38_23_1000000.0,252.99,38,23,1000000,0.478764812,0.298881398
38_24_1000000.0,248.69,38,24,1000000,0.271110919,0.299479872
38_28_1000000.0,247.57,38,28,1000000,0.524140357,0.299595635
38_29_1000000.0,243.36,38,29,1000000,0.776664718,0.300946332
38_30_1000000.0,241.36,38,30,1000000,0.716262996,0.2979818
38_31_1000000.0,249.69,38,31,1000000,0.743551188,0.296357096
38_32_1000000.0,241.39,38,32,1000000,0.534956358,0.300831268
38_33_1000000.0,238.96,38,33,1000000,0.58208331,0.299448032
38_34_1000000.0,233.3,38,34,1000000,0.985907778,0.299692576
38_35_1000000.0,232.47,38,35,1000000,0.887057838,0.298452238
38_36_1000000.0,239.87,38,36,1000000,0.935423772,0.300588204
38_37_1000000.0,244.24,38,37,1000000,0.881111443,0.303450677
38_38_1000000.0,237.39,38,38,1000000,0.909868047,0.29292437
38_39_1000000.0,248.98,38,39,1000000,0.601408844,0.311297859
38_40_1000000.0,253.64,38,40,1000000,0.408629788,0.317756441
38_41_1000000.0,249.33,38,41,1000000,0.532204685,0.300342655
38_42_1000000.0,248.23,38,42,1000000,0.836853082,0.29523939
38_43_1000000.0,226.77,38,43,1000000,0.957501158,0.286148693
38_44_1000000.0,223.3,38,44,1000000,1.178972765,0.286593723
38_45_1000000.0,234.61,38,45,1000000,0.911782294,0.294050424
38_46_1000000.0,232.18,38,46,1000000,1.721224685,0.293775404
38_47_1000000.0,231.82,38,47,1000000,1.100556424,0.293940333
38_48_1000000.0,233.1,38,48,1000000,0.86290746,0.299098487
38_55_1000000.0,249.07,38,55,1000000,3.251513084,0.312565353
38_56_1000000.0,251.79,38,56,1000000,1.532255918,0.30863772
38_57_1000000.0,244.41,38,57,1000000,1.315602981,0.300641374
38_58_1000000.0,243.78,38,58,1000000,1.518329643,0.300885642
38_59_1000000.0,245.78,38,59,1000000,2.949579379,0.300625479
38_60_1000000.0,240.89,38,60,1000000,3.613477423,0.29862788
38_61_1000000.0,237.34,38,61,1000000,4.270314161,0.295439735
38_62_1000000.0,236.41,38,62,1000000,2.956569744,0.294028157
38_63_1000000.0,236.07,38,63,1000000,4.436399258,0.29315408
38_64_1000000.0,236.99,38,64,1000000,3.935512531,0.292931581
38_65_1000000.0,239.26,38,65,1000000,2.957671028,0.292588193
38_66_1000000.0,239.03,38,66,1000000,2.237588132,0.292817575
38_67_1000000.0,239.24,38,67,1000000,1.631250454,0.291944559
38_68_1000000.0,243.61,38,68,1000000,1.269151607,0.296824505
38_69_1000000.0,249.17,38,69,1000000,0.859477661,0.295485363
38_70_1000000.0,243.89,38,70,1000000,0.74773982,0.28731727
38_71_1000000.0,217.88,38,71,1000000,1.010747205,0.27063708
38_72_1000000.0,212.42,38,72,1000000,0.897460002,0.264066206
38_73_1000000.0,205.75,38,73,1000000,2.745479954,0.258625554
38_74_1000000.0,207.18,38,74,1000000,6.522074361,0.262452841
38_75_1000000.0,207.67,38,75,1000000,5.505148947,0.265313117
38_76_1000000.0,219.88,38,76,1000000,2.554560039,0.291012912
38_77_1000000.0,228.42,38,77,1000000,3.8794241,0.296192983
38_78_1000000.0,223.7,38,78,1000000,5.709964184,0.289141625
38_79_1000000.0,223.88,38,79,1000000,6.191487202,0.28881171
38_80_1000000.0,223.97,38,80,1000000,5.948617901,0.287710336
38_81_1000000.0,223.89,38,81,1000000,6.164846752,0.291454884
38_82_1000000.0,224.02,38,82,1000000,6.098122471,0.292764393
38_83_1000000.0,224.04,38,83,1000000,6.094919145,0.292555432
38_84_1000000.0,223.12,38,84,1000000,6.080654272,0.290898284
38_85_1000000.0,224.55,38,85,1000000,6.007345442,0.291403225
38_86_1000000.0,228.48,38,86,1000000,5.460657334,0.29527989
38_87_1000000.0,219.88,38,87,1000000,5.081407994,0.285733476
38_88_1000000.0,215.09,38,88,1000000,6.097055792,0.281097058
38_89_1000000.0,214.36,38,89,1000000,6.08932721,0.283416139
38_90_1000000.0,217.96,38,90,1000000,5.964641581,0.288982449
38_91_1000000.0,220.93,38,91,1000000,6.006807874,0.292375904
38_92_1000000.0,217.35,38,92,1000000,6.393593686,0.287867981
38_93_1000000.0,215.5,38,93,1000000,6.530832329,0.2850131
38_94_1000000.0,217.27,38,94,1000000,6.289816048,0.28581962
38_95_1000000.0,220.06,38,95,1000000,6.114563241,0.287060308
38_96_1000000.0,211.58,38,96,1000000,5.756909443,0.279072227
38_97_1000000.0,213.71,38,97,1000000,3.235341432,0.284451064
38_98_1000000.0,215.17,38,98,1000000,1.952735321,0.28655584
38_99_1000000.0,214.57,38,99,1000000,1.738907486,0.285416363
38_100_1000000.0,222.46,38,100,1000000,1.375420733,0.295257701
38_101_1000000.0,228.12,38,101,1000000,1.190719617,0.298793783
38_102_1000000.0,233.84,38,102,1000000,1.631831062,0.307363334
38_103_1000000.0,233.51,38,103,1000000,3.076091828,0.305767121
38_104_1000000.0,232.76,38,104,1000000,4.707465533,0.302690226
38_105_1000000.0,234.91,38,105,1000000,4.462237351,0.305172978
38_106_1000000.0,240.34,38,106,1000000,1.18851871,0.311054061
38_107_1000000.0,242.49,38,107,1000000,1.088279423,0.309373906
38_108_1000000.0,245.8,38,108,1000000,1.073903431,0.309311649
38_109_1000000.0,247.22,38,109,1000000,1.031799573,0.308967931
38_110_1000000.0,248.68,38,110,1000000,1.026504558,0.310238142
38_111_1000000.0,249.78,38,111,1000000,0.902996631,0.312226476
38_112_1000000.0,249.44,38,112,1000000,0.832636297,0.312115996
38_113_1000000.0,251.25,38,113,1000000,0.482408869,0.313339513
38_114_1000000.0,254.87,38,114,1000000,0.474772183,0.314165151
38_115_1000000.0,252.91,38,115,1000000,0.027301369,0.31364005
38_116_1000000.0,252.28,38,116,1000000,0.013924439,0.312699077
38_117_1000000.0,251.24,38,117,1000000,0.021365836,0.311830933
38_118_1000000.0,249.73,38,118,1000000,0.435433917,0.313172076
38_126_1000000.0,260.22,38,126,1000000,0.12240342,0.319570328
38_127_1000000.0,266.04,38,127,1000000,0.302578772,0.322302403
38_128_1000000.0,267.47,38,128,1000000,0.171974224,0.324570883
38_140_1000000.0,302.18,38,140,1000000,0.054271085,0.34164245
39_-123_1000000.0,252.47,39,-123,1000000,0.479893357,0.298652289
39_-122_1000000.0,247.34,39,-122,1000000,0.352847655,0.288468568
39_-121_1000000.0,250.05,39,-121,1000000,0.572487802,0.299614942
39_-120_1000000.0,230.16,39,-120,1000000,0.822236978,0.278713262
39_-119_1000000.0,225.69,39,-119,1000000,3.119170013,0.281363136
39_-118_1000000.0,225.35,39,-118,1000000,3.364609809,0.278157642
39_-117_1000000.0,218.98,39,-117,1000000,1.833798116,0.275205619
39_-116_1000000.0,219.97,39,-116,1000000,1.893413493,0.275711724
39_-115_1000000.0,220.44,39,-115,1000000,1.140514314,0.273733654
39_-114_1000000.0,219.74,39,-114,1000000,1.501373679,0.277166685
39_-113_1000000.0,227.39,39,-113,1000000,2.157038546,0.27945738
39_-112_1000000.0,222.94,39,-112,1000000,1.228282551,0.281420172
39_-111_1000000.0,220.48,39,-111,1000000,1.696119809,0.279598613
39_-110_1000000.0,223.09,39,-110,1000000,1.762226147,0.280028206
39_-109_1000000.0,224.26,39,-109,1000000,1.073102721,0.280109167
39_-108_1000000.0,225.13,39,-108,1000000,1.018850217,0.283142795
39_-107_1000000.0,220.35,39,-107,1000000,0.871600281,0.2773349
39_-106_1000000.0,214.41,39,-106,1000000,1.164208415,0.272869264
39_-105_1000000.0,219.99,39,-105,1000000,1.120709102,0.283739473
39_-104_1000000.0,225.89,39,-104,1000000,1.193293898,0.285622283
39_-103_1000000.0,230.59,39,-103,1000000,1.129480504,0.287131818
39_-102_1000000.0,235.22,39,-102,1000000,0.694044074,0.292179945
39_-101_1000000.0,240.76,39,-101,1000000,0.563058668,0.294548145
39_-100_1000000.0,244.1,39,-100,1000000,0.940091325,0.311250142
39_-99_1000000.0,248.14,39,-99,1000000,0.891820436,0.319877925
39_-98_1000000.0,253.01,39,-98,1000000,0.61554003,0.305474925
39_-97_1000000.0,257.81,39,-97,1000000,0.638550105,0.31413211
39_-96_1000000.0,261.43,39,-96,1000000,0.803213463,0.316771432
39_-95_1000000.0,266.48,39,-95,1000000,0.451637364,0.315288313
39_-94_1000000.0,270.29,39,-94,1000000,0.267875709,0.316138605
39_-93_1000000.0,274.69,39,-93,1000000,0.165370301,0.317622802
39_-92_1000000.0,276.81,39,-92,1000000,0.38591525,0.321534309
39_-91_1000000.0,279.26,39,-91,1000000,0.281864039,0.318443993
39_-90_1000000.0,281.97,39,-90,1000000,0.082141908,0.316181368
39_-89_1000000.0,282.37,39,-89,1000000,0.066920348,0.315400237
39_-88_1000000.0,284.06,39,-88,1000000,0.02310114,0.317039874
39_-87_1000000.0,285.85,39,-87,1000000,0.19522922,0.320074506
39_-86_1000000.0,285.13,39,-86,1000000,0.162758687,0.322647208
39_-85_1000000.0,282.15,39,-85,1000000,0.440082241,0.320960215
39_-84_1000000.0,280.46,39,-84,1000000,0.356992932,0.319253132
39_-83_1000000.0,280.39,39,-83,1000000,0.229405007,0.319676872
39_-82_1000000.0,279.67,39,-82,1000000,0.342478358,0.316116154
39_-81_1000000.0,281.85,39,-81,1000000,0.073421409,0.316880425
39_-80_1000000.0,281.65,39,-80,1000000,0.134126605,0.322735035
39_-79_1000000.0,271.73,39,-79,1000000,0.197433035,0.317363388
39_-78_1000000.0,272.52,39,-78,1000000,0.449366138,0.321328768
39_-77_1000000.0,273.06,39,-77,1000000,0.433756248,0.321514537
39_-76_1000000.0,269.31,39,-76,1000000,0.182421448,0.316598551
39_-9_1000000.0,250.27,39,-9,1000000,0.38544182,0.306100374
39_-8_1000000.0,251.93,39,-8,1000000,0.715287266,0.304699029
39_-7_1000000.0,246.57,39,-7,1000000,0.401268309,0.30068085
39_-6_1000000.0,243.06,39,-6,1000000,0.522799955,0.291496613
39_-5_1000000.0,244.84,39,-5,1000000,0.506840217,0.296268963
39_-4_1000000.0,244.08,39,-4,1000000,0.602898783,0.293144703
39_-3_1000000.0,244.75,39,-3,1000000,1.241024566,0.295580809
39_-2_1000000.0,242.84,39,-2,1000000,1.219286578,0.299815418
39_-1_1000000.0,245.78,39,-1,1000000,1.139351198,0.312288364
39_9_1000000.0,241.65,39,9,1000000,0.141159354,0.292057001
39_17_1000000.0,248.81,39,17,1000000,0.099061952,0.304945819
39_22_1000000.0,258.78,39,22,1000000,0.308709509,0.30846862
39_23_1000000.0,259.39,39,23,1000000,0.285235843,0.304779518
39_27_1000000.0,250.42,39,27,1000000,0.47543617,0.29072663
39_28_1000000.0,252.14,39,28,1000000,0.679581613,0.29896547
39_29_1000000.0,245.93,39,29,1000000,0.716478034,0.300242375
39_30_1000000.0,248.48,39,30,1000000,0.628816119,0.305210454
39_31_1000000.0,248.81,39,31,1000000,0.673399073,0.305913888
39_32_1000000.0,246.41,39,32,1000000,0.467016955,0.302463525
39_33_1000000.0,240.12,39,33,1000000,0.617961995,0.296746772
39_34_1000000.0,239.92,39,34,1000000,0.604041117,0.300568242
39_35_1000000.0,241.38,39,35,1000000,0.369906593,0.30348565
39_36_1000000.0,238.67,39,36,1000000,0.775261,0.305367132
39_37_1000000.0,230.68,39,37,1000000,1.062649847,0.295987413
39_38_1000000.0,234.33,39,38,1000000,1.154487845,0.293380862
39_39_1000000.0,245.03,39,39,1000000,1.039783195,0.292134744
39_40_1000000.0,243.71,39,40,1000000,1.030738138,0.29601825
39_41_1000000.0,238.57,39,41,1000000,0.985620168,0.289567636
39_42_1000000.0,237.78,39,42,1000000,0.615656483,0.297201099
39_43_1000000.0,227.34,39,43,1000000,0.675986945,0.288865621
39_44_1000000.0,228.05,39,44,1000000,1.051197953,0.292511237
39_45_1000000.0,238.62,39,45,1000000,0.936166841,0.301272825
39_46_1000000.0,233.81,39,46,1000000,0.624067589,0.298407943
39_47_1000000.0,255.48,39,47,1000000,0.510772726,0.313109479
39_48_1000000.0,272.06,39,48,1000000,0.407546438,0.322527212
39_55_1000000.0,247.14,39,55,1000000,4.924824316,0.307106114
39_56_1000000.0,250.32,39,56,1000000,3.269261149,0.306986047
39_57_1000000.0,248.48,39,57,1000000,3.67862461,0.30620131
39_58_1000000.0,245.97,39,58,1000000,5.303764522,0.301913716
39_59_1000000.0,243.02,39,59,1000000,5.444623742,0.299335644
39_60_1000000.0,242.26,39,60,1000000,5.410428631,0.298959455
39_61_1000000.0,240.14,39,61,1000000,5.448100403,0.296442102
39_62_1000000.0,237.4,39,62,1000000,5.625338232,0.295234413
39_63_1000000.0,237.41,39,63,1000000,4.882193013,0.295750195
39_64_1000000.0,239.45,39,64,1000000,4.180895101,0.295949539
39_65_1000000.0,242.32,39,65,1000000,2.09086827,0.296431368
39_66_1000000.0,246.47,39,66,1000000,1.108393808,0.297138102
39_67_1000000.0,247.23,39,67,1000000,0.755344329,0.296836368
39_68_1000000.0,230.71,39,68,1000000,0.751366525,0.289586403
39_69_1000000.0,235.21,39,69,1000000,0.707274284,0.286752257
39_70_1000000.0,242.2,39,70,1000000,0.699858658,0.289018162
39_71_1000000.0,234.16,39,71,1000000,0.676253464,0.281641282
39_72_1000000.0,209.87,39,72,1000000,0.344306607,0.260686998
39_73_1000000.0,205.5,39,73,1000000,1.109345277,0.25464323
39_74_1000000.0,208.38,39,74,1000000,5.61788432,0.263711893
39_75_1000000.0,211.23,39,75,1000000,3.943797633,0.270053232
39_76_1000000.0,229.21,39,76,1000000,2.874275435,0.291484109
39_77_1000000.0,225.94,39,77,1000000,4.025170879,0.292689776
39_78_1000000.0,226.54,39,78,1000000,3.869875326,0.294224475
39_79_1000000.0,227.16,39,79,1000000,5.950058204,0.293018989
39_80_1000000.0,228.77,39,80,1000000,5.884579937,0.29443915
39_81_1000000.0,228.08,39,81,1000000,5.907825801,0.293876281
39_82_1000000.0,226.99,39,82,1000000,5.968907518,0.292541483
39_83_1000000.0,226.9,39,83,1000000,5.962757578,0.292951849
39_84_1000000.0,227.01,39,84,1000000,5.967409349,0.292561472
39_85_1000000.0,226.08,39,85,1000000,6.000246006,0.292162586
39_86_1000000.0,226.81,39,86,1000000,5.809683275,0.293880112
39_87_1000000.0,228.69,39,87,1000000,5.744361889,0.294740728
39_88_1000000.0,227.97,39,88,1000000,5.053065824,0.293054609
39_89_1000000.0,229.48,39,89,1000000,4.612570252,0.295968859
39_90_1000000.0,226.89,39,90,1000000,5.501808177,0.293052409
39_91_1000000.0,223.6,39,91,1000000,6.065958582,0.291583995
39_92_1000000.0,219.93,39,92,1000000,6.175273166,0.291366473
39_93_1000000.0,215.8,39,93,1000000,6.129344429,0.283452592
39_94_1000000.0,217.81,39,94,1000000,5.699980906,0.282718067
39_95_1000000.0,217.32,39,95,1000000,5.984717954,0.283973545
39_96_1000000.0,218.76,39,96,1000000,5.517932586,0.28491286
39_97_1000000.0,214.99,39,97,1000000,3.372389857,0.282335046
39_98_1000000.0,218.83,39,98,1000000,2.147711313,0.286418849
39_99_1000000.0,224.45,39,99,1000000,2.10239106,0.294895942
39_100_1000000.0,233.76,39,100,1000000,1.791157016,0.302762227
39_101_1000000.0,228.47,39,101,1000000,3.291543135,0.298356189
39_102_1000000.0,229.78,39,102,1000000,4.809337559,0.299819978
39_103_1000000.0,231.23,39,103,1000000,4.955795032,0.302660428
39_104_1000000.0,232.8,39,104,1000000,5.369477986,0.30191913
39_105_1000000.0,235.23,39,105,1000000,5.352196812,0.306204491
39_106_1000000.0,237.63,39,106,1000000,2.360112432,0.309625769
39_107_1000000.0,238.86,39,107,1000000,1.228473658,0.307836892
39_108_1000000.0,240.92,39,108,1000000,1.189842275,0.305574317
39_109_1000000.0,240.82,39,109,1000000,1.171753829,0.30669215
39_110_1000000.0,242.16,39,110,1000000,1.06500528,0.306669974
39_111_1000000.0,245.57,39,111,1000000,1.043567652,0.308894274
39_112_1000000.0,242.98,39,112,1000000,0.926168913,0.309393166
39_113_1000000.0,245.35,39,113,1000000,0.630795923,0.311173406
39_114_1000000.0,252.01,39,114,1000000,0.835119599,0.31263895
39_115_1000000.0,253.46,39,115,1000000,0.338858614,0.313721816
39_116_1000000.0,252.12,39,116,1000000,0.028330579,0.314775865
39_117_1000000.0,252.36,39,117,1000000,0.112120324,0.313630262
39_126_1000000.0,262.14,39,126,1000000,0.252713519,0.319058881
39_127_1000000.0,267.14,39,127,1000000,0.278861606,0.321465805
39_140_1000000.0,302.92,39,140,1000000,0.06637399,0.336181025
39_141_1000000.0,299.62,39,141,1000000,0.07848044,0.339987723
40_-124_1000000.0,255.89,40,-124,1000000,0.091333945,0.30312065
40_-123_1000000.0,253.91,40,-123,1000000,0.512705449,0.295453485
40_-122_1000000.0,253.9,40,-122,1000000,0.616525802,0.304343493
40_-121_1000000.0,245.92,40,-121,1000000,0.472902228,0.300229841
40_-120_1000000.0,230.51,40,-120,1000000,1.182167863,0.286505882
40_-119_1000000.0,232.69,40,-119,1000000,2.499110266,0.285876658
40_-118_1000000.0,232.88,40,-118,1000000,1.818526716,0.285728176
40_-117_1000000.0,225.59,40,-117,1000000,1.37432798,0.282162169
40_-116_1000000.0,227.24,40,-116,1000000,1.334836567,0.280003658
40_-115_1000000.0,224.81,40,-115,1000000,1.255040414,0.277169479
40_-114_1000000.0,227.29,40,-114,1000000,1.97255843,0.2856194
40_-113_1000000.0,231.93,40,-113,1000000,2.27546399,0.281578574
40_-112_1000000.0,229.44,40,-112,1000000,1.022586452,0.284724964
40_-111_1000000.0,224.71,40,-111,1000000,1.174505282,0.276720883
40_-110_1000000.0,225.58,40,-110,1000000,1.307223982,0.279329292
40_-109_1000000.0,225,40,-109,1000000,1.067787502,0.278959042
40_-108_1000000.0,227.42,40,-108,1000000,1.169576985,0.281389318
40_-107_1000000.0,228.69,40,-107,1000000,1.039090408,0.278695547
40_-106_1000000.0,220.8,40,-106,1000000,0.886026962,0.280032894
40_-105_1000000.0,229.63,40,-105,1000000,0.719376592,0.291031762
40_-104_1000000.0,233.27,40,-104,1000000,0.954990056,0.290396729
40_-103_1000000.0,236.06,40,-103,1000000,0.995014906,0.292065043
40_-102_1000000.0,242.42,40,-102,1000000,0.804100903,0.296517845
40_-101_1000000.0,247.36,40,-101,1000000,0.812771206,0.297847298
40_-100_1000000.0,250.33,40,-100,1000000,0.61045522,0.307560678
40_-99_1000000.0,253.72,40,-99,1000000,0.478414308,0.314964119
40_-98_1000000.0,254.87,40,-98,1000000,0.225516881,0.326286807
40_-97_1000000.0,258.08,40,-97,1000000,0.216750898,0.334845872
40_-96_1000000.0,261.31,40,-96,1000000,0.178517944,0.339369706
40_-95_1000000.0,266.7,40,-95,1000000,0.026477255,0.33378788
40_-94_1000000.0,270.93,40,-94,1000000,0.250364612,0.32515138
40_-93_1000000.0,273.64,40,-93,1000000,0.41953117,0.322046881
40_-92_1000000.0,275.26,40,-92,1000000,0.224810998,0.317523121
40_-91_1000000.0,277.83,40,-91,1000000,0.106616845,0.321133489
40_-90_1000000.0,277.66,40,-90,1000000,0.034339949,0.321650796
40_-89_1000000.0,277.43,40,-89,1000000,0.007482353,0.357379311
40_-88_1000000.0,279.84,40,-88,1000000,0.010490654,0.356787909
40_-87_1000000.0,283.81,40,-87,1000000,0.052525571,0.336865186
40_-86_1000000.0,285.55,40,-86,1000000,0.063150655,0.343449638
40_-85_1000000.0,279.75,40,-85,1000000,0.022270341,0.365523419
40_-84_1000000.0,281.36,40,-84,1000000,0.067506214,0.33494421
40_-83_1000000.0,281.23,40,-83,1000000,0.094634261,0.326231488
40_-82_1000000.0,282.64,40,-82,1000000,0.423047931,0.32313995
40_-81_1000000.0,283.31,40,-81,1000000,0.435559346,0.322922115
